56023	3	제작 도안: 피로 물든 전설의 권갑 A
56024	3	제작 도안: 피로 물든 전설의 권갑 B
56025	1	제작 도안: 수제 아도니스의 권갑
56026	1	제작 도안: 수제 반더홀트의 권갑
56027	1	제작 도안: 수제 신속한 카슈바르의 권갑
56028	1	제작 도안: 수제 분노한 카슈바르의 권갑
56029	1	제작 도안: 수제 기민한 카슈바르의 권갑
56030	3	제작 도안: 기민한 철기장 바타히르의 권갑 (비밀 서신)
56031	3	제작 도안: 분노한 철기장 바타히르의 권갑 (비밀 서신)
56032	3	제작 도안: 신속한 철기장 바타히르의 권갑 (비밀 서신)
56033	3	제작 도안: 수제 오르카의 현란한 중갑
56034	3	제작 도안: 철기장 둔칸의 현란한 중갑
56035	1	제작 도안: 수제 피로 물든 영웅의 현란한 중갑
56036	3	제작 도안: 피로 물든 영웅의 현란한 중갑 A
56037	3	제작 도안: 피로 물든 전설의 현란한 중갑 A
56038	3	제작 도안: 피로 물든 전설의 현란한 중갑 B
56039	3	제작 도안: 기민한 철기장 둔칸의 권갑
56040	3	제작 도안: 분노한 철기장 둔칸의 권갑
56041	3	제작 도안: 신속한 철기장 둔칸의 권갑
56042	1	제작 도안: 아케론의 권갑
56043	3	제작 도안: 발로나의 권갑
56044	3	제작 도안: 철기장 하켄의 권갑
56045	3	제작 도안: 용사의 권갑
56046	3	제작 도안: 빛나는 용사의 권갑
56047	1	권술사의 문장 봉인함
56048	1	고귀한 권술사의 문장 봉인함
56049	1	명예로운 권술사의 문장 봉인함
56050	1	권술사의 문장 봉인함 I
56051	1	권술사의 문장 봉인함 II
56052	2	[권술사] 고급 문장 교환권
56053	1	인술사의 문장 봉인함
56054	1	고귀한 인술사의 문장 봉인함
56055	1	명예로운 인술사의 문장 봉인함
56056	1	인술사의 문장 봉인함 I
56057	1	인술사의 문장 봉인함 II
56058	2	[인술사] 고급 문장 교환권
57000	3	세렌의 유물
57001	3	세렌의 힘이 깃든 쌍검
57002	3	세렌의 힘이 깃든 창
57003	3	세렌의 힘이 깃든 대검
57004	3	세렌의 힘이 깃든 도끼
57005	3	세렌의 힘이 깃든 원반
57006	3	세렌의 힘이 깃든 활
57007	3	세렌의 힘이 깃든 지팡이
57008	3	세렌의 힘이 깃든 마법봉
57009	3	세렌의 힘이 깃든 마공포
57010	3	세렌의 힘이 깃든 권갑
58000	3	발로나의 럭키스타 수리검
58001	3	킬리언의 수리검
58002	3	사령술사의 수리검
58003	3	불타는 날개 수리검
58004	3	검은 광대의 수리검
58005	3	붉은 주술사의 수리검
58006	3	금빛 날개의 수리검
58007	3	춤추는 광대의 수리검
58008	3	분노한 주술사의 수리검
58009	3	켈사이크의 얼음 발톱 수리검
58010	3	켈사이크의 화염 발톱 수리검
58011	3	회심의 역작 정교한 4급 천명 수리검
58012	3	오샤르 다크아이 수리검
58013	3	보물 사냥꾼의 수리검
58014	3	시린 광야의 수리검
58015	2	정복자의 수리검
58016	3	비비슈의 마석 수리검
58017	3	철각의 수리검
58018	3	고룡의 수리검
58019	3	재생의 수리검
58020	3	재탄생의 수리검
58021	3	북쪽 바람의 수리검
58022	3	회당 감시자의 수리검
58023	3	신전 수호자의 수리검
58024	3	사선의 수리검
58025	3	초월자의 수리검
58026	3	칸스트리아 특산 수리검
58027	3	아르곤 대항군의 수리검
58028	0	얼음 조각의 수리검
58029	1	얼음 칼날의 수리검
58030	2	얼음 방벽의 수리검
58031	3	푸른 얼음의 수리검
58032	3	아르곤 특공대의 수리검
58033	3	빛나는 켈사이크의 얼음 발톱 수리검
58034	3	빛나는 켈사이크의 화염 발톱 수리검
58035	3	고룡의 수리검
58036	3	철각의 수리검
58037	3	비비슈의 마석 수리검
58038	3	켈사이크의 얼음 발톱 수리검
58039	3	켈사이크의 화염 발톱 수리검
58040	3	금빛 날개의 수리검
58041	3	춤추는 광대의 수리검
58042	3	검은 광대의 수리검
58043	3	분노한 주술사의 수리검
58044	3	붉은 주술사의 수리검
58045	3	사령술사의 수리검
58046	3	킬리언의 수리검
58047	3	불타는 날개 수리검
58048	3	푸른 괴수의 수리검
58049	3	뒤섞인 자의 수리검
58050	3	붉은 괴수의 수리검
58051	3	멜디타의 수리검
58052	3	빛바랜 위신의 수리검
58053	3	탐색자의 수리검
58054	3	승리자의 수리검
58055	3	승리한 영웅의 수리검
58056	3	흰 장석의 수리검
58057	3	철기장의 수리검
58058	0	낡은 희생의 수리검
58059	1	산화된 제물의 수리검
58060	2	무디어진 헌신의 수리검
58061	3	샨드라 마나이아의 수리검
58062	3	세올 쿠벨의 수제 수리검
58063	3	리오 쿠벨의 수제 수리검
58064	3	핏빛 투사의 수리검
58065	3	신입 젝스 용병단원의 수리검
58066	2	무디어진 헌신의 수리검
58067	3	빛바랜 위신의 수리검
58068	3	포화의 전장 투사의 수리검
58069	3	초급 심판자의 수리검
58070	3	수제 아도니스의 수리검
58071	3	중급 심판자의 수리검
58072	3	상급 심판자의 신속한 수리검
58073	3	상급 심판자의 분노한 수리검
58074	3	상급 심판자의 기민한 수리검
58075	3	수제 반더홀트의 수리검
58076	3	수제 신속한 카슈바르의 수리검
58077	3	수제 분노한 카슈바르의 수리검
58078	3	수제 기민한 카슈바르의 수리검
58079	3	수제 엘카이아의 수리검
58080	3	수제 신속한 오르카의 수리검
58081	3	수제 분노한 오르카의 수리검
58082	3	수제 기민한 오르카의 수리검
58083	3	수제 피로 물든 영웅의 수리검
58084	3	찬란한 투사의 수리검
58085	3	찬란한 영웅의 수리검
58086	3	찬란한 전설의 수리검
58087	3	피로 물든 투사의 수리검
58088	3	피로 물든 영웅의 수리검
58089	3	피로 물든 전설의 수리검
58090	3	재생의 수리검
58091	3	신속한 아프로테의 수리검
58092	3	분노한 아프로테의 수리검
58093	3	기민한 아프로테의 수리검
58094	3	신속한 아프로테의 수리검
58095	3	분노한 아프로테의 수리검
58096	3	기민한 아프로테의 수리검
58097	3	신속한 아프로테의 수리검
58098	3	분노한 아프로테의 수리검
58099	3	기민한 아프로테의 수리검
58100	3	신속한 아프로테의 수리검
58101	3	분노한 아프로테의 수리검
58102	3	기민한 아프로테의 수리검
58103	3	아도니스의 수리검
58104	3	아도니스의 수리검
58105	3	빛나는 철기장의 수리검
58106	3	무자비한 철기장의 수리검
58107	3	무자비한 흰 장석의 수리검
58108	3	정식 젝스 용병단원의 수리검
58109	3	유물 수호자의 수리검
58110	3	신속한 아프로테의 수리검
58111	3	분노한 아프로테의 수리검
58112	3	기민한 아프로테의 수리검
58113	3	보물 원정대의 수리검
58114	3	투지의 전장 투사의 수리검
58115	3	명예의 전장 투사의 수리검
58116	3	강력한 유물 수호자의 수리검
58117	3	신속한 겨울 업데이트의 하급 수리검
58118	3	분노한 겨울 업데이트의 하급 수리검
58119	3	기민한 겨울 업데이트의 하급 수리검
58120	3	신속한 겨울 업데이트의 중급 수리검
58121	3	분노한 겨울 업데이트의 중급 수리검
58122	3	기민한 겨울 업데이트의 중급 수리검
58123	3	신속한 겨울 업데이트의 상급 수리검
58124	3	분노한 겨울 업데이트의 상급 수리검
58125	3	기민한 겨울 업데이트의 상급 수리검
58126	3	겨울 업데이트의 중급 제작 수리검
58127	2	무디어진 잿빛의 수리검
58128	3	빛바랜 잿빛의 수리검
58129	3	퀴르갈의 수리검
58130	3	기민한 철기장 바타히르의 수리검
58131	3	분노한 철기장 바타히르의 수리검
58132	3	신속한 철기장 바타히르의 수리검
58133	3	신속한 카슈바르의 수리검
58134	3	분노한 카슈바르의 수리검
58135	3	기민한 카슈바르의 수리검
58136	3	신속한 카슈바르의 수리검
58137	3	분노한 카슈바르의 수리검
58138	3	기민한 카슈바르의 수리검
58139	3	반더홀트의 수리검
58140	3	반더홀트의 수리검
58141	3	태양 유물 수호자의 수리검
58142	3	숙련 젝스 용병단원의 수리검
58143	0	낡은 잿빛의 수리검
58144	1	산화된 잿빛의 수리검
58145	3	눈부신 철기장 바타히르의 수리검
58146	3	기민한 철기장 둔칸의 수리검
58147	3	분노한 철기장 둔칸의 수리검
58148	3	신속한 철기장 둔칸의 수리검
58149	3	신속한 오르카의 수리검
58150	3	분노한 오르카의 수리검
58151	3	기민한 오르카의 수리검
58152	3	신속한 오르카의 수리검
58153	3	분노한 오르카의 수리검
58154	3	기민한 오르카의 수리검
58155	3	엘카이아의 수리검
58156	3	엘카이아의 수리검
58157	3	승부사의 수리검
58158	3	아케론의 수리검
58159	3	아케론의 수리검
58160	3	발로나의 수리검
58161	3	발로나의 수리검
58162	3	철기장 하켄의 수리검
58163	3	용사의 수리검
58164	3	빛나는 용사의 수리검
58165	3	투사의 수리검
58166	3	켈리반의 수리검
58167	3	켈리반의 수리검
58168	3	철기장 카이락의 수리검
58169	3	철기장 카이락의 수리검
58170	0	외형추출용무기_7외형레벨_수리검
58171	0	지원병용 보급품 수리검
58172	0	벼려낸 수리검
58173	0	발키온 별동대의 수리검
58174	0	유니콘의 수리검
58175	0	전투 수리검
58176	0	숙련자의 수리검
58177	0	거센 광기의 수리검
58178	0	해적의 수리검
58179	0	우상의 수리검
58180	0	고요한 폭풍의 수리검
58181	0	두려움의 수리검
58182	0	미약한 불꽃의 수리검
58183	0	완고한 의지의 수리검
58184	0	무쇠방패 수리검
58185	0	광택나는 유니콘의 수리검
58186	1	광택나는 전투 수리검
58187	0	광택나는 숙련자의 수리검
58188	0	광택나는 거센 광기의 수리검
58189	0	광택나는 해적의 수리검
58190	0	광택나는 우상의 수리검
58191	0	광택나는 고요한 폭풍의 수리검
58192	0	광택나는 두려움의 수리검
58193	0	광택나는 미약한 불꽃의 수리검
58194	0	광택나는 완고한 의지의 수리검
58195	0	광택나는 무쇠방패 수리검
58196	1	추적자의 수리검
58197	1	광신의 수리검
58198	1	해적 고참의 수리검
58199	1	고대 거인의 수리검
58200	1	격노한 폭풍의 수리검
58201	1	주시의 수리검
58202	1	거친 불꽃 수리검
58203	1	격돌의 수리검
58204	1	응징의 수리검
58205	1	광택나는 추적자의 수리검
58206	1	광택나는 광신의 수리검
58207	1	광택나는 해적 고참의 수리검
58208	1	광택나는 고대 거인의 수리검
58209	1	광택나는 격노한 폭풍의 수리검
58210	1	광택나는 주시의 수리검
58211	1	광택나는 거친 불꽃 수리검
58212	1	광택나는 격돌의 수리검
58213	1	광택나는 응징의 수리검
58214	2	어둔 숨결의 수리검
58215	2	약탈꾼의 수리검
58216	2	저주불길의 수리검
58217	2	탐식의 수리검
58218	2	익인의 수리검
58219	2	고통의 수리검
58220	2	불굴의 수리검
58221	2	광택나는 어둔 숨결의 수리검
58222	2	광택나는 약탈꾼의 수리검
58223	2	광택나는 저주불길의 수리검
58224	2	광택나는 탐식의 수리검
58225	2	광택나는 익인의 수리검
58226	2	광택나는 고통의 수리검
58227	2	광택나는 불굴의 수리검
58228	3	잊혀진 폭풍의 수리검
58229	3	거대한 분노의 수리검
58230	3	성난 불꽃 수리검
58231	3	거친 황야의 수리검
58232	3	권능의 수리검
58233	3	광택나는 잊혀진 폭풍의 수리검
58234	3	광택나는 거대한 분노의 수리검
58235	3	광택나는 성난 불꽃 수리검
58236	3	광택나는 거친 황야의 수리검
58237	3	광택나는 권능의 수리검
58238	0	균열의 수리검
58239	1	요정의 수리검
58240	0	어둠 서린 수리검
58241	0	송곳니 수리검
58242	0	노을 깃든 수리검
58243	0	저주받은 수리검
58244	0	밤피르의 수리검
58245	1	검은 깃털의 수리검
58246	1	데바 산적단 수리검
58247	1	로크 추종자 수리검
58248	1	저주의 핏빛 수리검
58249	1	광기의 수리검
58250	1	밤피르 귀족의 수리검
58251	1	발키온 연합 장교의 수리검
58252	1	시린 달빛 수리검
58253	1	망각의 모래 수리검
58254	1	생명의 파편 수리검
58255	1	광택나는 속박의 수리검
58256	1	광택나는 광기의 수리검
58257	2	인내의 수리검
58258	2	굳은 신의의 수리검
58259	2	고대의 빛 수리검
58260	2	영예의 증표 수리검
58261	2	고통의 수리검
58262	2	거미 나락의 수리검
58263	2	맹목의 수리검
58264	2	헌신의 수리검
58265	3	인정받은 자의 수리검
58266	3	신념의 수리검
58267	2	검은 날개의 수리검
58268	3	폐허의 수리검
58269	2	얼음 꽃의 수리검
58270	3	칠흑의 악몽 수리검
58271	3	격분의 수리검
58272	3	경이의 수리검
58273	3	죽음의 뇌성 수리검
58274	3	광휘의 수리검
58275	3	광택나는 폭설의 수리검
58276	3	광택나는 광휘의 수리검
58277	0	정교한 1급 적중 수리검
58278	0	회심의 정교한 1급 적중 수리검
58279	1	트라돈의 수리검
58280	1	거인 라노크의 수리검
58281	1	천지개벽교 수리검
58282	2	뼈저린 수리검
58283	2	피의 반란군 수리검
58284	2	바굴 해적단 수리검
58285	2	아텔 아카드의 수리검
58286	2	붉은안개 해적단 수리검
58287	2	탕아 보이드의 수리검
58288	2	격노한 분쇄자의 수리검
58289	2	기사 가르벨딘의 수리검
58290	2	아텔 아카드 잔당 수리검
58291	2	바르하겐의 수리검
58292	2	숲의 주인 민무크의 수리검
58293	2	배덕의 수리검
58294	2	쿠르스카움의 수리검
58295	2	케스톨 해적단의 수리검
58296	2	악령의 수리검
58297	2	벨레크 부족 수리검
58298	2	위대한 테리안의 수리검
58299	2	검은가시부족 수리검
58300	2	군단장 바라티온의 수리검
58301	3	캔다리크의 수리검
58302	3	사샤라크의 수리검
58303	3	폭풍의 카나쉬 수리검
58304	3	카자스탄의 수리검
58305	3	퀘스겔렌 수리검
58306	3	후즈라트의 수리검
58307	3	말카두스의 수리검
58308	3	비틀 벅의 수리검
58309	3	라키누아의 수리검
58310	3	스내굴투스의 수리검
58311	3	인도하는 베크란의 수리검
58312	0	여명의 정원 정찰병의 1급 수리검
58313	0	여명의 정원 정예병의 1급 수리검
58314	0	아르카니아 수비병의 1급 수리검
58315	0	아르카니아 정찰병의 1급 수리검
58316	0	아르카니아 정예병의 1급 수리검
58317	0	포포리아 정예병의 1급 수리검
58318	0	동부 정찰병의 1급 수리검
58319	0	비아 아우레움 정찰병의 1급 수리검
58320	0	웨스토니아 정찰병의 1급 수리검
58321	0	판노니아 정찰병의 1급 수리검
58322	0	실바니아 정찰병의 1급 수리검
58323	0	로스아카디아 정찰병의 1급 수리검
58324	0	베리타스 정찰병의 1급 수리검
58325	0	광택나는 아르카니아 수비병의 1급 수리검
58326	0	광택나는 아르카니아 정찰병의 1급 수리검
58327	0	광택나는 아르카니아 정예병의 1급 수리검
58328	0	광택나는 포포리아 정예병의 1급 수리검
58329	0	광택나는 동부 정찰병의 1급 수리검
58330	0	광택나는 비아 아우레움 정찰병의 1급 수리검
58331	0	광택나는 웨스토니아 정찰병의 1급 수리검
58332	0	광택나는 판노니아 정찰병의 1급 수리검
58333	0	광택나는 실바니아 정찰병의 1급 수리검
58334	0	광택나는 로스아카디아 정찰병의 1급 수리검
58335	0	광택나는 베리타스 정찰병의 1급 수리검
58336	1	아르카니아 정예병의 2급 수리검
58337	1	포포리아 정예병의 2급 수리검
58338	1	동부 정찰병의 2급 수리검
58339	1	비아 아우레움 정찰병의 2급 수리검
58340	1	웨스토니아 정찰병의 2급 수리검
58341	1	판노니아 정찰병의 2급 수리검
58342	1	실바니아 정찰병의 2급 수리검
58343	1	로스아카디아 정찰병의 2급 수리검
58344	1	베리타스 정찰병의 2급 수리검
58345	1	광택나는 아르카니아 정예병의 2급 수리검
58346	1	광택나는 포포리아 정예병의 2급 수리검
58347	1	광택나는 동부 정찰병의 2급 수리검
58348	1	광택나는 비아 아우레움 정찰병의 2급 수리검
58349	1	광택나는 웨스토니아 정찰병의 2급 수리검
58350	1	광택나는 판노니아 정찰병의 2급 수리검
58351	1	광택나는 실바니아 정찰병의 2급 수리검
58352	1	광택나는 로스아카디아 정찰병의 2급 수리검
58353	1	광택나는 베리타스 정찰병의 2급 수리검
58354	2	동부 정찰병의 3급 수리검
58355	2	비아 아우레움 정찰병의 3급 수리검
58356	2	웨스토니아 정찰병의 3급 수리검
58357	2	판노니아 정찰병의 3급 수리검
58358	2	실바니아 정찰병의 3급 수리검
58359	2	로스아카디아 정예병의 3급 수리검
58360	2	베리타스 정예병의 3급 수리검
58361	2	광택나는 동부 정찰병의 3급 수리검
58362	2	광택나는 비아 아우레움 정찰병의 3급 수리검
58363	2	광택나는 웨스토니아 정찰병의 3급 수리검
58364	2	광택나는 판노니아 정찰병의 3급 수리검
58365	2	광택나는 실바니아 정찰병의 3급 수리검
58366	2	광택나는 로스아카디아 정예병의 3급 수리검
58367	2	광택나는 베리타스 정예병의 3급 수리검
58368	3	실바니아 정찰병의 4급 수리검
58369	3	로스아카디아 정찰병의 4급 수리검
58370	3	베리타스 정찰병의 4급 수리검
58371	3	광택나는 실바니아 정찰병의 4급 수리검
58372	3	광택나는 로스아카디아 정찰병의 4급 수리검
58373	3	광택나는 베리타스 정찰병의 4급 수리검
58374	0	은둔한 수호자의 수리검
58375	0	소망의 수리검
58376	3	오샤르 블랙라벨 수리검
58377	3	오샤르 로열가든 수리검
58378	3	오샤르 에버골든 수리검
58379	3	폭염의 수리검
58380	3	정원 주인의 수리검
58381	0	사냥꾼의 수리검
58382	1	마수 사냥꾼의 수리검
58383	3	샤나의 바르바투스 수리검
58384	1	수색대의 수리검
58385	1	방랑자의 수리검
58386	1	여명의 정원 탐사대의 수리검
58387	0	수제 일격의 수리검
58388	3	아마룬의 힘이 깃든 수리검
58389	3	주라스의 힘이 깃든 수리검
58390	3	기드의 힘이 깃든 수리검
58391	0	톱니 수리검
58392	2	루룬팡의 쾌속 수리검
58393	0	정교한 1급 섬광 수리검
58394	0	회심의 정교한 1급 섬광 수리검
58395	0	수제 치명의 수리검
58396	0	화석 수리검
58397	0	정교한 1급 지혜 수리검
58398	0	회심의 정교한 1급 지혜 수리검
58399	1	정교한 2급 지혜 수리검
58400	1	회심의 정교한 2급 지혜 수리검
58401	1	수제 투혼의 수리검
58402	0	예식 수리검
58403	2	요키의 날카로운 수리검
58404	0	정교한 1급 작열 수리검
58405	0	회심의 정교한 1급 작열 수리검
58406	1	정교한 2급 작열 수리검
58407	1	회심의 정교한 2급 작열 수리검
58408	1	수제 구름의 수리검
58409	0	십자 수리검
58410	0	정교한 1급 혜안 수리검
58411	0	회심의 정교한 1급 혜안 수리검
58412	1	정교한 2급 혜안 수리검
58413	1	회심의 정교한 2급 혜안 수리검
58414	2	정교한 3급 혜안 수리검
58415	2	회심의 정교한 3급 혜안 수리검
58416	2	수제 위협의 수리검
58417	3	티투스의 힘이 깃든 수리검
58418	0	가면 수리검
58419	3	샤나의 길리두 수리검
58420	0	정교한 1급 성좌 수리검
58421	0	회심의 정교한 1급 성좌 수리검
58422	1	정교한 2급 성좌 수리검
58423	1	회심의 정교한 2급 성좌 수리검
58424	2	정교한 3급 성좌 수리검
58425	2	회심의 정교한 3급 성좌 수리검
58426	2	수제 눈보라의 수리검
58427	0	갑충 수리검
58428	0	정교한 1급 파괴 수리검
58429	0	회심의 정교한 1급 파괴 수리검
58430	1	정교한 2급 파괴 수리검
58431	1	회심의 정교한 2급 파괴 수리검
58432	2	정교한 3급 파괴 수리검
58433	2	회심의 정교한 3급 파괴 수리검
58434	3	정교한 4급 파괴 수리검
58435	3	회심의 정교한 4급 파괴 수리검
58436	0	티아란의 힘이 깃든 수리검
58437	2	광택나는 승리의 2급 수리검
58438	3	광택나는 승리의 3급 수리검
58439	2	휘어진 뿔 수리검
58440	3	베르베로스의 수리검
58441	3	미지의 수리검
58442	3	베르크라마의 수리검
58443	3	폭군 바라코스의 수리검
58444	3	사령술사의 수리검
58445	1	테트라 아니아스크의 수리검
58446	1	피로 물든 수리검
58447	2	공작 볼페론의 수리검
58448	2	갈란의 수리검
58449	2	테르카시아의 수리검
58450	3	크루얼 미스트의 수리검
58451	3	사로잡힌 카이둔의 수리검
58452	3	게르곤의 수리검
58453	3	황금 미궁의 수리검
58454	3	공포의 수리검
58455	3	검은 탑의 수리검
58456	3	샤르티의 수리검
58457	2	악마 조종자의 수리검
58458	2	파수견의 수리검
58459	2	이계의 수리검
58460	2	포효의 수리검
58461	2	미궁 군주의 수리검
58462	2	흑익의 수리검
58463	3	창공의 수리검
58464	3	시련의 수리검
58465	3	킬리언의 수리검
58466	3	불새의 수리검
58467	3	저주받은 킬리언의 수리검
58468	3	강력한 사령술사의 수리검
58469	3	불새의 얼음 발톱 수리검
58470	3	불새의 화염 발톱 수리검
58471	1	피에 젖은 수리검
58472	2	수제 징벌의 수리검
58473	2	빛나는 휘어진 뿔 수리검
58474	3	빛나는 미혹의 수리검
58475	3	빛나는 폭군 바라코스의 수리검
58476	3	미혹의 수리검
58477	0	활기의 수리검
58478	3	이스렌의 힘이 깃든 수리검
58479	3	엘리누의 힘이 깃든 수리검
58480	3	카라스의 힘이 깃든 수리검
58481	3	(테스트)카라스의 힘이 깃든 수리검
58482	3	던전 탐험대의 수리검
58483	3	던전 탐험대의 수리검
58484	3	던전 탐험대의 수리검
58485	3	던전 탐험대의 수리검
58486	3	던전 탐험대의 수리검
58487	3	던전 탐험대의 수리검
58488	3	던전 탐험대의 수리검
58489	3	자바르만의 수리검
58490	0	해골 수리검
58491	3	네피르의 극참 수리검
58492	0	정교한 1급 월광 수리검
58493	0	회심의 정교한 1급 월광 수리검
58494	1	정교한 2급 월광 수리검
58495	1	회심의 정교한 2급 월광 수리검
58496	2	정교한 3급 월광 수리검
58497	2	회심의 정교한 3급 월광 수리검
58498	3	정교한 4급 월광 수리검
58499	3	회심의 정교한 4급 월광 수리검
58500	0	베카스의 수리검
58501	2	광택나는 필승의 2급 수리검
58502	3	광택나는 필승의 3급 수리검
58503	2	수제 낙뢰의 수리검
58504	3	바하르의 힘이 깃든 수리검
58505	3	데모크론 학살자 수리검
58506	3	세렌의 힘이 깃든 수리검
58507	3	다곤의 힘이 깃든 수리검
58508	3	이샤라의 힘이 깃든 수리검
58509	3	오린의 힘이 깃든 수리검
58510	3	오린(임시)의 힘이 깃든 수리검
58511	3	아크데바 토벌대 수리검
58512	3	염옥 정찰대 수리검
58513	3	염옥 정찰대 수리검
58514	0	야수 수리검
58515	0	정교한 1급 파멸 수리검
58516	0	회심의 정교한 1급 파멸 수리검
58517	1	정교한 2급 파멸 수리검
58518	1	회심의 정교한 2급 파멸 수리검
58519	2	정교한 3급 파멸 수리검
58520	2	회심의 정교한 3급 파멸 수리검
58521	3	정교한 4급 파멸 수리검
58522	3	회심의 정교한 4급 파멸 수리검
58523	0	쿠가이의 수리검
58524	2	광택나는 명예의 2급 수리검
58525	3	광택나는 명예의 3급 수리검
58526	3	광택나는 명예의 4급 수리검
58527	0	이른 서리의 수리검
58528	0	광택나는 이른 서리의 수리검
58529	1	짙은 서리의 수리검
58530	1	광택나는 짙은 서리의 수리검
58531	2	은빛 서리의 수리검
58532	2	광택나는 은빛 서리의 수리검
58533	3	금빛 서리의 수리검
58534	3	광택나는 금빛 서리의 수리검
58535	0	판노니아 정예병의 1급 수리검
58536	0	광택나는 판노니아 정예병의 1급 수리검
58537	1	판노니아 정예병의 2급 수리검
58538	1	광택나는 판노니아 정예병의 2급 수리검
58539	2	판노니아 정예병의 3급 수리검
58540	2	광택나는 판노니아 정예병의 3급 수리검
58541	3	판노니아 정예병의 4급 수리검
58542	3	광택나는 판노니아 정예병의 4급 수리검
58543	3	아난샤의 상급 수리검
58544	3	아난샤의 수리검
58545	3	카라고스의 상급 수리검
58546	3	카라고스의 수리검
58547	3	사브라니악의 상급 수리검
58548	3	사브라니악의 수리검
58549	2	수제 필승의 수리검
58550	3	금빛 서리의 수리검
58551	0	천궁 수리검
58552	0	정교한 1급 태양 수리검
58553	0	회심의 정교한 1급 태양 수리검
58554	1	정교한 2급 태양 수리검
58555	1	회심의 정교한 2급 태양 수리검
58556	2	정교한 3급 태양 수리검
58557	2	회심의 정교한 3급 태양 수리검
58558	3	정교한 4급 태양 수리검
58559	3	회심의 정교한 4급 태양 수리검
58560	0	카라스챠의 수리검
58561	2	광택나는 영광의 2급 수리검
58562	3	광택나는 영광의 3급 수리검
58563	3	광택나는 영광의 4급 수리검
58564	0	정교한 1급 신성 수리검
58565	0	회심의 정교한 1급 신성 수리검
58566	1	정교한 2급 신성 수리검
58567	1	회심의 정교한 2급 신성 수리검
58568	2	정교한 3급 신성 수리검
58569	2	회심의 정교한 3급 신성 수리검
58570	3	정교한 4급 신성 수리검
58571	3	회심의 정교한 4급 신성 수리검
58572	0	정교한 1급 천명 수리검
58573	0	회심의 정교한 1급 천명 수리검
58574	1	정교한 2급 천명 수리검
58575	1	회심의 정교한 2급 천명 수리검
58576	2	정교한 3급 천명 수리검
58577	2	회심의 정교한 3급 천명 수리검
58578	3	정교한 4급 천명 수리검
58579	3	회심의 정교한 4급 천명 수리검
58580	3	역작 정교한 4급 천명 수리검
58581	0	원뿔 수리검
58582	0	정교한 1급 운명 수리검
58583	0	회심의 정교한 1급 운명 수리검
58584	1	정교한 2급 운명 수리검
58585	1	회심의 정교한 2급 운명 수리검
58586	2	정교한 3급 운명 수리검
58587	2	회심의 정교한 3급 운명 수리검
58588	3	정교한 4급 운명 수리검
58589	3	회심의 정교한 4급 운명 수리검
58590	0	광포한 송곳니 수리검
58591	2	광택나는 영웅의 2급 수리검
58592	3	광택나는 영웅의 3급 수리검
58593	3	광택나는 영웅의 4급 수리검
58594	2	수제 지존의 수리검
58595	0	성검 수리검
58596	0	용왕 수리검
58597	0	악령 수리검
58598	0	악마 수리검
58599	0	백조 수리검
58600	0	이계 수리검
58601	0	화염 수리검
58602	0	사신 수리검
58603	0	혈십자 수리검
58604	0	흑주작 수리검
58605	0	군신 수리검
58606	3	철기장의 하늘빛 로브
58607	3	샨드라 마나이아의 하늘빛 로브
58608	3	신입 마도 공학자의 하늘빛 로브
58609	3	상급 심판자의 하늘빛 로브
58610	3	수제 카슈바르의 하늘빛 로브
58611	3	수제 오르카의 하늘빛 로브
58612	3	수제 피로 물든 영웅의 하늘빛 로브
58613	3	찬란한 전설의 하늘빛 로브
58614	3	찬란한 영웅의 하늘빛 로브
58615	3	피로 물든 전설의 하늘빛 로브
58616	3	피로 물든 영웅의 하늘빛 로브
58617	3	아프로테의 하늘빛 로브
58618	3	아프로테의 하늘빛 로브
58619	3	아프로테의 하늘빛 로브
58620	3	아프로테의 하늘빛 로브
58621	3	빛나는 철기장의 하늘빛 로브
58622	3	무자비한 철기장의 하늘빛 로브
58623	3	정식 마도 공학자의 하늘빛 로브
58624	3	유물 수호자의 하늘빛 로브
58625	3	아프로테의 하늘빛 로브
58626	3	보물 원정대의 하늘빛 로브
58627	3	강력한 유물 수호자의 하늘빛 로브
58628	3	겨울 업데이트의 하급 하늘빛 로브
58629	3	겨울 업데이트의 중급 하늘빛 로브
58630	3	겨울 업데이트의 상급 하늘빛 로브
58631	3	겨울 업데이트의 중급 제작 하늘빛 로브
58632	3	철기장 바타히르의 하늘빛 로브
58633	3	카슈바르의 하늘빛 로브
58634	3	카슈바르의 하늘빛 로브
58635	3	철기장 둔칸의 하늘빛 로브
58636	3	오르카의 하늘빛 로브
58637	3	오르카의 하늘빛 로브
58638	3	발로나의 하늘빛 로브
58639	3	발로나의 하늘빛 로브
58640	3	철기장 하켄의 하늘빛 로브
58641	3	빛나는 용사의 하늘빛 로브
58642	3	켈리반의 하늘빛 로브
58643	3	켈리반의 하늘빛 로브
58644	3	철기장 카이락의 하늘빛 로브
58645	3	철기장 카이락의 하늘빛 로브
58646	3	폭주한 켈사이크의 수리검
58647	3	불안정한 켈사이크의 수리검
58648	3	녹테늄의 기운이 깃든 수리검
58649	3	피를 부르는 수리검
58650	3	빛바랜 녹테늄의 수리검
58651	3	샨드라 마나이아의 수리검
58652	3	[통일 전장용]명예의 수리검
59010	1	월광무사의 문장 봉인함
59011	1	명예로운 월광무사의 문장 봉인함
59012	1	월광무사의 문장 봉인함 I
