23038	Уклонение	40100	icon_skills.tumbling_tex	Неутомимое уклонение	icon_crest.e_crestactivecooltimereset_tex	20% вероятность сбросить время перезарядки умения.
23039	Уклонение	40100	icon_skills.tumbling_tex	Лихое уклонение (Яростная атака)	icon_crest.e_crestnextskillattackup_tex	На 25% увеличивает урон умения "Яростная атака" в течение нескольких секунд.
23040	Нокаутирующий удар	20100	icon_skills.handyslash_tex	Лихой нокаутирующий удар (Рубящий удар)	icon_crest.e_crestnextskillattackup_tex	Увеличивает урон умения "Рубящий удар" на 20% в течение нескольких секунд.
23041	Нокаутирующий удар	20100	icon_skills.handyslash_tex	Значительный нокаутирующий удар	icon_crest.e_crestpassivereactionup_tex	+20% к вероятности опрокинуть и оглушить противника.
23042	Сотрясающий удар	150100	icon_skills.retreatingkick_tex	Задерживающий сотрясающий удар	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
23043	Сотрясающий удар	150100	icon_skills.retreatingkick_tex	Полыхающий сотрясающий удар (Удар в сердце)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Удар в сердце" на 25% в течение нескольких секунд.
23044	Сотрясающий удар	150100	icon_skills.retreatingkick_tex	Полыхающий сотрясающий удар (Нокаутирующий удар)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает урон умения "Нокаутирующий удар" на 25% в течение нескольких секунд.
23046	Рубящий удар	80100	icon_skills.cuttingslash_tex	Неутомимый рубящий удар	icon_crest.e_crestactivecooltimereset_tex	50% вероятность сбросить время перезарядки умения.
23047	Нокаутирующий удар	20100	icon_skills.handyslash_tex	Усиленный нокаутирующий удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23048	Удар с размаха	130100	icon_skills.flatblade_tex	Усиленный удар с размаха	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23049	Рубящий удар	80100	icon_skills.cuttingslash_tex	Восстанавливающий рубящий удар	icon_crest.e_crestpassivehpheal_tex	Восстанавливает 3% от общего количества HP.
23050	Комбо-атака	10100	icon_skills.comboattack_tex	Быстрая комбо-атака	icon_crest.e_crestactiveattackspeedup_tex	10% вероятность на 10 секунд повысить скорость атаки на 15%.
23051	Истощающий удар	210100	icon_skills.veinslash_tex	Стремительный истощающий удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 35%.
23052	Упорство	190100	icon_skills.tenacity_tex	Достойное упорство	icon_crest.e_crestactivereactionresist_tex	На 15 секунд удваивает равновесие.
23053	Упорство	190100	icon_skills.tenacity_tex	Стремительное упорство	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 30%.
23054	Удар в спину	60100	icon_skills.turnaroundattack_tex	Полыхающий удар в спину (Удар в сердце)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Удар в сердце" на 35% в течение нескольких секунд.
23055	Смерч	30100	icon_skills.sworddance_tex	Режущий смерч	icon_crest.e_crestpassivecriticalup_tex	Утраивает вероятность нанесения критического удара.
23056	Уклонение	40100	icon_skills.tumbling_tex	Лихое уклонение (Уклонение)	icon_crest.e_crestpassiveattackup_tex	Увеличивает на 25% урон от умения "Удар в спину" после уклонения в течение нескольких секунд.
23057	Удар в сердце	120100	icon_skills.stingerblade_tex	Режущий удар в сердце	icon_crest.e_crestpassivecriticalup_tex	Утраивает вероятность нанесения критического удара.
23058	Концентрация силы	180100	icon_skills.gatheringstrength_tex	Режущая концентрация силы	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара при следующей атаке.
23059	Концентрация силы	180100	icon_skills.gatheringstrength_tex	Форсированная концентрация силы	icon_crest.e_crestpassiveattackup_tex	На 10% увеличивает урон от следующей атаки.
23060	Сотрясающий удар	150100	icon_skills.retreatingkick_tex	Быстрый сотрясающий удар	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость атаки "Сотрясающего удара" на 25%.
23061	Выверенный удар	230100	icon_skills.cuthead_tex	Режущий выверенный удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара.
23062	Выверенный удар	230100	icon_skills.cuthead_tex	Усиленный выверенный удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23063	Яростная атака	160100	icon_skills.ragingstrike_tex	Усиленная яростная атака	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23064	Удар в спину	60100	icon_skills.turnaroundattack_tex	Стремительный удар в спину	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
23065	Клинок ветра	140100	icon_skills.tripleslash_tex	Ошеломляющий клинок ветра	icon_crest.e_crestactiveattackspeeddown_tex	30% вероятность на 5 секунд понизить скорость атаки противника на 15%.
23066	Безрассудный рывок	170100	icon_skills.advancingleap_tex	Лихой безрассудный рывок (Нокаутирующий удар)	icon_crest.e_crestpassiveattackup_tex	Увеличивает урон умения "Нокаутирующий удар" на 25% в течение нескольких секунд.
23067	Потрошение	220100	icon_skills.jawbreaker_tex	Мощное потрошение	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23068	Потрошение	220100	icon_skills.jawbreaker_tex	Мощное потрошение	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23069	Потрошение	220100	icon_skills.jawbreaker_tex	Лихое потрошение (Рубящий удар)	icon_crest.e_crestnextskillattackup_tex	Увеличивает урон умения "Рубящий удар" на 25% в течение нескольких секунд.
23070	Потрошение	220100	icon_skills.jawbreaker_tex	Стремительное потрошение	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
23071	Потрошение	220100	icon_skills.jawbreaker_tex	Лихое потрошение (Выверенный удар)	icon_crest.e_crestnextskillattackup_tex	Увеличивает урон умения "Выверенный удар" на 25% в течение нескольких секунд.
23072	Упорство	190100	icon_skills.tenacity_tex	Энергичное упорство	icon_crest.e_crestpassivepartympup_tex	50% вероятность восстановления 6% от общего количества MP каждую секунду.
23073	Уклонение	40100	icon_skills.tumbling_tex	Проворное уклонение	icon_crest.e_crestactivespeedup_tex	30% вероятность на 10 секунд увеличить скорость перемещения в бою на 15%.
23074	Удар в сердце	120100	icon_skills.stingerblade_tex	Усиленный удар в сердце	icon_crest.e_crestpassiveattackup_tex	+30% к наносимому умением урону.
23075	Яростная атака	160100	icon_skills.ragingstrike_tex	Усиленная яростная атака	icon_crest.e_crestpassiveattackup_tex	+40% к наносимому умением урону.
23076	Сотрясающий удар	150100	icon_skills.retreatingkick_tex	Быстрый сотрясающий удар (Удар в сердце)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Удар в сердце" на 25% в течение нескольких секунд.
23077	Рубящий удар	80100	icon_skills.cuttingslash_tex	Стремительный рубящий удар	icon_crest.e_crestactivecooltimereset_tex	60% вероятность сбросить время перезарядки умения.
23078	Нокаутирующий удар	20100	icon_skills.handyslash_tex	Усиленный нокаутирующий удар	icon_crest.e_crestpassiveattackup_tex	+30% к наносимому умением урону.
23079	Смерч	30100	icon_skills.sworddance_tex	Режущий смерч	icon_crest.e_crestpassivecriticalup_tex	Утраивает вероятность нанесения критического удара.
23080	Концентрация силы	180100	icon_skills.gatheringstrength_tex	Режущая концентрация силы	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара при следующей атаке.
23081	Выверенный удар	230100	icon_skills.cuthead_tex	Режущий выверенный удар	icon_crest.e_crestpassivecriticalup_tex	Утраивает вероятность нанесения критического удара.
23082	Выверенный удар	230100	icon_skills.cuthead_tex	Усиленный выверенный удар	icon_crest.e_crestpassiveattackup_tex	+30% к наносимому умением урону.
23083	Потрошение	220100	icon_skills.jawbreaker_tex	Усиленное потрошение	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
23084	Потрошение	220100	icon_skills.jawbreaker_tex	Лихое потрошение (Рубящий удар)	icon_crest.e_crestnextskillattackup_tex	Увеличивает урон умения "Рубящий удар" на 25% в течение нескольких секунд.
24000	Блок топором	20100	icon_skills.weapondefence_tex	Искрометный блок топором	icon_crest.e_crestpassivempheal_tex	При успешном блоке восстанавливает 3% от общего количества MP.
24001	Блок топором	20100	icon_skills.weapondefence_tex	Пульсирующий блок топором	icon_crest.e_crestactiveattackup_tex	30% вероятность при успешном блоке на 5 секунд повысить силу на 20%.
24002	Громовой удар	30100	icon_skills.blastslash_tex	Режущий громовой удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает и добавляет дополнительные 20% к вероятности нанесения критического удара.
24003	Вихрь	100100	icon_skills.whirlwind_tex	Режущий вихрь	icon_crest.e_crestpassivecriticalup_tex	Удваивает и добавляет дополнительные 20% к вероятности нанесения критического удара.
24004	Комбо-атака	10100	icon_skills.comboattack_tex	Режущая комбо-атака	icon_crest.e_crestpassivecriticalup_tex	Увеличивает вероятность нанесения критического удара в 10%.
24005	Громовой удар	30100	icon_skills.blastslash_tex	Искусный громовой удар	icon_crest.e_crestpassivepenaltydelete_tex	Снимает эффект замедленного перемещения при зарядке умения.
24006	Вихрь	100100	icon_skills.whirlwind_tex	Усиленный вихрь	icon_crest.e_crestpassiveattackup_tex	+12% к наносимому урону в случае заряда сверх максимального.
24007	Громовой удар	30100	icon_skills.blastslash_tex	Живительный громовой удар	icon_crest.e_crestpassivehpdown_tex	Снижает расход HP в случае зарядки умения выше максимального значения на 50%.
24008	Землетрясение	40100	icon_skills.bash_tex	Быстрое землетрясение	icon_crest.e_crestpassiveskillspeedup_tex	Увеличивает скорость атаки "Землетрясения" на 25%.
24009	Вихрь	100100	icon_skills.whirlwind_tex	Ускоренный вихрь	icon_crest.e_crestpassiveskillspeedup_tex	Увеличивает скорость зарядки умения на 25%.
24010	Насмешка	70100	icon_skills.shockingshout_tex	Ускоренная насмешка (Вихрь)	icon_crest.e_crestnextskillattackspeedup_tex	При использовании вместе с умением "Вихрь" скорость зарядки увеличивается на 30%.
24011	Огненная ярость	80100	icon_skills.berserk_tex	Пульсирующая огненная ярость	icon_crest.e_crestactiveattackup_tex	30% вероятность на 20 секунд повысить силу на 10%.
24012	Ошеломляющий удар	60100	icon_skills.turnback_tex	Весомый ошеломляющий удар (Землетрясение)	icon_crest.e_crestnextskillmpdown_tex	На 63 MP снижает стоимость умения "Землетрясение" в течение нескольких секунд.
24013	Землетрясение	40100	icon_skills.bash_tex	Усиленное землетрясение	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24015	Комбо-атака	10100	icon_skills.comboattack_tex	Энергичная комбо-атака	icon_crest.e_crestpassivemprecoveryup_tex	При поражении цели увеличивает количество восстанавливаемых МР на 15%.
24016	Клич победителя	90100	icon_skills.shout_tex	Энергичный клич победителя	icon_crest.e_crestpassivemprecoveryup_tex	Увеличивает количество восстанавливаемых МР на 50%.
24017	Неудержимый гнев	120100	icon_skills.vitalconversion_tex	Живительный неудержимый гнев	icon_crest.e_crestpassivehpdown_tex	Снижает расход HP на 50%.
24018	Рывок	50100	icon_skills.dash_tex	Стремительный рывок	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 25%.
24019	Ответный удар	130100	icon_skills.risingattack_tex	Стремительный ответный удар	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки умения.
24020	Ошеломляющий удар	60100	icon_skills.turnback_tex	Стремительный ошеломляющий удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24021	Удар в прыжке	110100	icon_skills.downattack_tex	Усиленный удар в прыжке	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24022	Удар вампира	150100	icon_skills.vampiricstrike_tex	Усиленный удар вампира	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24023	Огненная ярость	80100	icon_skills.berserk_tex	Задерживающая огненная ярость	icon_crest.e_crestpassivedurationup_tex	+ 30% к продолжительности эффекта "Ураган ударов".
24024	Ужасающий крик	160100	icon_skills.piercingshout_tex	Тест	icon_skills.voidtrap_tex	Нет эффекта
24026	Клич победителя	90100	icon_skills.shout_tex	Стремительный клич победителя	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 30%.
24027	Ответный удар	130100	icon_skills.risingattack_tex	Усиленный ответный удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24028	Кровожадность	210100	icon_skills.fury_tex	Блистательная кровожадность	icon_crest.e_crestpassivempdown_tex	Снижает потребление MP на 150.
24029	Упорство	190100	icon_skills.tenacity_tex	Стремительное упорство	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24030	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Стремительный неотвратимый рок	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24031	Клич победителя	90100	icon_skills.shout_tex	Весомый клич победителя (Рывок)	icon_crest.e_crestnextskillmpdown_tex	На 75 MP снижает стоимость умения "Рывок" в течение нескольких секунд.
24032	Смертельный удар	180100	icon_skills.soulstrike_tex	Усиленный смертельный удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24033	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Весомый неотвратимый рок (Землетрясение)	icon_crest.e_crestnextskillmpdown_tex	На 63 MP снижает стоимость умения "Землетрясение" в течение нескольких секунд.
24034	Насмешка	70100	icon_skills.shockingshout_tex	Тест	icon_skills.voidtrap_tex	Нет эффекта
24035	Насмешка	70100	icon_skills.shockingshout_tex	Лихая насмешка (Ошеломляющий удар)	icon_crest.e_crestnextskillattackup_tex	На 25% повышает урон умения "Ошеломляющий удар" в течение нескольких секунд.
24036	Неудержимый гнев	120100	icon_skills.vitalconversion_tex	Значительный неудержимый гнев	icon_crest.e_crestactivereactionup_tex	На 20 секунд повышает вероятность опрокидывания противника на 10%.
24037	Неудержимый гнев	120100	icon_skills.vitalconversion_tex	Неистовый неудержимый гнев	icon_crest.e_crestactiveinvokeskill_tex	25% вероятность активировать "Ураган ударов I".
24038	Огненная ярость	80100	icon_skills.berserk_tex	Проворная огненная ярость	icon_crest.e_crestactivespeedup_tex	На 15 секунд увеличивает скорость перемещения в бою на 20.
24039	Ужасающий крик	160100	icon_skills.piercingshout_tex	Лихой ужасающий крик (Ошеломляющий удар)	icon_crest.e_crestnextskillattackup_tex	На 25% увеличивает урон умения "Ошеломляющий удар" в течение нескольких секунд.
24040	Удар в прыжке	110100	icon_skills.downattack_tex	Неутомимый удар в прыжке	icon_crest.e_crestactivecooltimereset_tex	30% вероятность сбросить время перезарядки умения.
24041	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Задерживающий неотвратимый рок	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
24042	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Полыхающий неотвратимый рок (Землетрясение)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Землетрясение" на 25% в течение нескольких секунд.
24043	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Тест	icon_skills.voidtrap_tex	Нет эффекта
24044	Упорство	190100	icon_skills.tenacity_tex	Достойное упорство	icon_crest.e_crestactivereactionresist_tex	На 15 секунд повышает равновесие на 50%.
24045	Смертельный удар	180100	icon_skills.soulstrike_tex	Искусный смертельный удар	icon_crest.e_crestpassivepenaltydelete_tex	 Снимает ограничения замедленного перемещения при использовании умения.
24046	Удар в прыжке	110100	icon_skills.downattack_tex	Полыхающий удар в прыжке (Смертельный удар)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Смертельный удар" на 30% в течение нескольких секунд.
24047	Ошеломляющий удар	60100	icon_skills.turnback_tex	Полыхающий ошеломляющий удар (Громовой удар)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость зарядки умения "Громовой удар" на 30% в течение нескольких секунд.
24048	Громовой удар	30100	icon_skills.blastslash_tex	Режущий громовой удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает и добавляет дополнительные 20% к вероятности нанесения критического удара.
24049	Громовой удар	30100	icon_skills.blastslash_tex	Искусный громовой удар	icon_crest.e_crestpassivepenaltydelete_tex	Снимает эффект замедленного перемещения при зарядке умения.
24050	Землетрясение	40100	icon_skills.bash_tex	Быстрое землетрясение	icon_crest.e_crestpassiveskillspeedup_tex	Увеличивает скорость атаки "Землетрясения" на 25%.
24051	Громовой удар	30100	icon_skills.blastslash_tex	Живительный громовой удар	icon_crest.e_crestpassivehpdown_tex	Снижает расход HP в случае зарядки умения выше максимального значения на 50%.
24052	Вихрь	100100	icon_skills.whirlwind_tex	Ускоренный вихрь	icon_crest.e_crestpassiveskillspeedup_tex	Увеличивает скорость зарядки умения на 25%.
24053	Землетрясение	40100	icon_skills.bash_tex	Усиленное землетрясение	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24054	Упорство	190100	icon_skills.tenacity_tex	Достойное упорство	icon_crest.e_crestactivereactionresist_tex	На 15 секунд удваивает равновесие.
24055	Насмешка	70100	icon_skills.shockingshout_tex	Ускоренная насмешка (Вихрь)	icon_crest.e_crestnextskillattackspeedup_tex	При использовании вместе с умением "Вихрь" скорость зарядки увеличивается на 30%.
24056	Неотвратимый рок	200100	icon_skills.murderousvent_tex	Полыхающий неотвратимый рок (Землетрясение)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения "Землетрясение" на 30% в течение нескольких секунд.
24057	Клич победителя	90100	icon_skills.shout_tex	Несокрушимый клич победителя	icon_crest.e_crestactivedefenceup_tex	Увеличивает выносливость на 16% на 12 секунд.
24058	Рывок	50100	icon_skills.dash_tex	Неутомимый рывок	icon_crest.e_crestactivecooltimereset_tex	35% вероятность сбросить время перезарядки умения.
24059	Удар в прыжке	110100	icon_skills.downattack_tex	Режущий удар в прыжке	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара.
24060	Упорство	190100	icon_skills.tenacity_tex	Восстанавливающее упорство	icon_crest.e_crestpassivehpheal_tex	Мгновенно восстанавливает 12% от общего количества НР использовавшего умение.
24061	Упорство	190100	icon_skills.tenacity_tex	Энергичное упорство	icon_crest.e_crestpassivemprecoveryup_tex	50% вероятность восстановления 6% от общего количества MP каждую секунду.
24062	Ответный удар	130100	icon_skills.risingattack_tex	Свирепый ответный удар	icon_crest.e_crestpassivehpattackup_tex	Ваш урон растет по мере снижения вашего количества HP (максимум до 400% от базового урона умения).
24063	Обманный удар	240100	icon_skills.ribbreaker_tex	Усиленный обманный удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24064	Обманный удар	240100	icon_skills.ribbreaker_tex	Режущий обманный удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара.
24065	Блок топором	20100	icon_skills.weapondefence_tex	Искрометный блок топором	icon_crest.e_crestpassivemprecoveryup_tex	При успешном блоке восстанавливает 3% от общего количества MP.
24066	Вихрь	100100	icon_skills.whirlwind_tex	Режущий вихрь	icon_crest.e_crestpassivecriticalup_tex	Удваивает и добавляет дополнительные 20% к вероятности нанесения критического удара.
24067	Громовой удар	30100	icon_skills.blastslash_tex	Быстрый громовой удар	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость зарядки умения на 25%.
24068	Ошеломляющий удар	60100	icon_skills.turnback_tex	Неутомимый ошеломляющий удар	icon_crest.e_crestactivecooltimereset_tex	35% вероятность сбросить время перезарядки умения.
24069	Неразрушимость	270100	icon_skills.selfbuff_tex	Стремительная неразрушимость	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24070	Неразрушимость	270100	icon_skills.selfbuff_tex	Стремительная неразрушимость	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24071	Неразрушимость	270100	icon_skills.selfbuff_tex	Задерживающая неразрушимость	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 20%.
24072	Разрушение	230100	icon_skills.sideslash_tex	Полыхающее разрушение (Громовой удар)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения на 25%.
24073	Разрушение	230100	icon_skills.sideslash_tex	Энергичное разрушение	icon_crest.e_crestpassivempdown_tex	Увеличивает количество восстанавливаемых МР на 20%.
24074	Разрушение	230100	icon_skills.sideslash_tex	Стремительное разрушение	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 25%.
24075	Подножка	220100	icon_skills.throwaxe_tex	Блистательная подножка	icon_crest.e_crestpassivempdown_tex	Снижает потребление МР на 150.
24076	Подножка	220100	icon_skills.throwaxe_tex	Проворная подножка	icon_crest.e_crestpassivechargemove_tex	На 15 секунд увеличивает скорость перемещения в бою на 20.
24077	Подножка	220100	icon_skills.throwaxe_tex	Режущая подножка	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара.
24078	Разрушение	230100	icon_skills.sideslash_tex	Быстрое разрушение	icon_crest.e_crestpassiveaggroup_tex	Увеличивает скорость использования умения на 25%.
24080	Блок топором	20100	icon_skills.weapondefence_tex	Лихой блок топором (Контрудар топором)	icon_crest.e_crestnextskillattackup_tex	В течение нескольких секунд на 25% увеличивает урон умения "Контрудар топором".
24081	Блок топором	20100	icon_skills.weapondefence_tex	Весомый блок топором (Контрудар топором)	icon_crest.e_crestnextskillmpdown_tex	В течение нескольких секунд снижает стоимость умения "Контрудар топором" на 115 MP.
24082	Контрудар топором	300100	icon_skills.determinationofadvance_tex	Угрожающий контрудар топором	icon_crest.e_crestpassiveaggroup_tex	Дает 100% дополнительной агрессии.
24083	Карающий удар	320100	icon_skills.upperslashcombo_tex	Блистательный карающий удар	icon_crest.e_crestpassivempdown_tex	Снижает потребление MP на 25.
24084	Карающий удар	320100	icon_skills.upperslashcombo_tex	Угрожающий карающий удар	icon_crest.e_crestpassiveaggroup_tex	Дает 100% дополнительной агрессии.
24085	Обманный удар	240100	icon_skills.ribbreaker_tex	Стремительный обманный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24086	Огненная ярость	80100	icon_skills.berserk_tex	Угрожающая огненная ярость	icon_crest.e_crestpassiveaggroup_tex	Дает 20% дополнительной агрессии.
24087	Огненная ярость	80100	icon_skills.berserk_tex	Блистательная огненная ярость	icon_crest.e_crestpassivempdown_tex	Снижает потребление MP на 60.
24088	Подавление	310100	icon_skills.assaultattack_tex	Усиленное подавление	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24089	Неудержимый гнев	120100	icon_skills.vitalconversion_tex	Стремительный неудержимый гнев	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 25%.
24090	Подавление	310100	icon_skills.assaultattack_tex	Стремительное подавление	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24091	Подавление	310100	icon_skills.assaultattack_tex	Проворное подавление	icon_crest.e_crestactivespeedup_tex	На 7 секунд увеличивает скорость перемещения в бою на 10.
24092	Огненная ярость	80100	icon_skills.berserk_tex	Пульсирующая огненная ярость	icon_crest.e_crestactiveattackup_tex	40% вероятность на 20 секунд повысить силу на 10%.
24093	Огненная ярость	80100	icon_skills.berserk_tex	Задерживающая огненная ярость	icon_crest.e_crestpassivedurationup_tex	+ 35% к продолжительности эффекта "Ураган ударов".
24094	Смертельный удар	180100	icon_skills.soulstrike_tex	Усиленный смертельный удар	icon_crest.e_crestpassiveattackup_tex	+30% к наносимому умением урону.
24095	Громовой удар	30100	icon_skills.blastslash_tex	Искусный громовой удар	icon_crest.e_crestpassivepenaltydelete_tex	Снимает эффект замедленного перемещения при зарядке умения.
24096	Вихрь	100100	icon_skills.whirlwind_tex	Ускоренный вихрь	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость зарядки на 30%.
24097	Землетрясение	40100	icon_skills.bash_tex	Усиленное землетрясение	icon_crest.e_crestpassiveattackup_tex	+30% к наносимому умением урону.
24098	Обманный удар	240100	icon_skills.ribbreaker_tex	Усиленный обманный удар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
24099	Вихрь	100100	icon_skills.whirlwind_tex	Режущий вихрь	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность нанесения критического удара.
24100	Неразрушимость	270100	icon_skills.selfbuff_tex	Неутомимая неразрушимость	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 50%.
24101	Разрушение	230100	icon_skills.sideslash_tex	Ускоренное разрушение (Громовой удар)	icon_crest.e_crestnextskillattackspeedup_tex	Увеличивает скорость использования умения на 25%.
24102	Подавление	310100	icon_skills.assaultattack_tex	Стремительное подавление	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
24103	Подавление	310100	icon_skills.assaultattack_tex	Проворное подавление	icon_crest.e_crestactivespeedup_tex	На 7 секунд повышает скорость перемещения в бою на 10.
25000	Огненный шар	10100	icon_skills.fireball_tex	Дальнобойный огненный шар	icon_crest.e_crestpassiverangeup_tex	Увеличивает дальность на 3 метра.
25001	Огненная завеса	200100	icon_skills.trackinginferno_tex	Быстрая огненная завеса	icon_crest.e_crestpassiveskillspeedup_tex	+30% к скорости использования.
25003	Комета	60100	icon_skills.hellfire_tex	Ускоренная комета	icon_crest.e_crestpassiveskillspeedup_tex	Увеличивает скорость использования умения на 17%.
25004	Магический барьер	100100	icon_skills.manashield_tex	Пульсирующий магический барьер	icon_crest.e_crestactiveattackup_tex	+ 10% к силе на 15 секунд.
25005	Магический барьер	100100	icon_skills.manashield_tex	Несокрушимый магический барьер	icon_crest.e_crestactivedefenceup_tex	+ 20% к выносливости на 15 секунд.
25006	Печать молний	30100	icon_skills.shocktrap_tex	Лихая печать молний (Комета)	icon_crest.e_crestnextskillattackup_tex	+20% к наносимому умением "Комета" урону в цепочке умений.
25009	Восстановление маны	50100	icon_skills.mpcondensing_tex	Энергичное восстановление маны	icon_crest.e_crestpassivemprecoveryup_tex	Увеличивает количество восстанавливаемых МР на 10%.
25010	Магическое усиление	340100	icon_skills.c5_strengthenmana	Стремительное магическое усиление	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
25011	Магический барьер	100100	icon_skills.manashield_tex	Стремительный магический барьер	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
25012	Разрушающий луч	120100	icon_skills.lightofruin_tex	Стремительный разрушающий луч	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 20%.
25013	Ледяная сфера	20100	icon_skills.c5_iceorb	Стремительная ледяная сфера	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки умения на 30%.
25014	Печать молний	30100	icon_skills.shocktrap_tex	Блистательная печать молний	icon_crest.e_crestpassivempdown_tex	Снижает потребление MP на 100.
25015	Разрушающий луч	120100	icon_skills.lightofruin_tex	Режущий разрушающий луч	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара против монстров.
25016	Мистический шар	40100	icon_skills.blastball_tex	Усиленный мистический шар	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
25017	Комета	60100	icon_skills.hellfire_tex	Блистательная комета	icon_crest.e_crestpassivempdown_tex	Снижает потребление MP на 250.
25018	Проклятие разложения	160100	icon_skills.disease_tex	Задерживающее проклятие разложения	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 40%.
25019	Огненный столп	80100	icon_skills.auraburn_tex	Усиленный огненный столп	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому умением урону.
25021	Извлечение маны			Осколок символа прошлого	icon_skills.voidtrap_tex	Этот старинный расколотый символ больше не используется.
