71211	3	Equip	Jabberjacket
71212	3	Equip	Beamish Jacket
71213	3	Equip	Jub-Jub Jacket
71214	3	Equip	Holdfast Gloves
71215	3	Equip	Gripfast Gloves
71216	3	Equip	Whited Boots
71217	3	Equip	Coverlet of Fire
71218	3	Equip	Coverlet of Dusk
71219	3	Equip	Coverlet of Snow
71220	3	Equip	Heartsleeves
71221	3	Equip	Hand Billows
71222	3	Equip	Whited Shoes
71223	3	Equip	Snipe & Snark
71224	3	Equip	Follywall
71225	3	Equip	Snickersnack
71226	3	Equip	Oftenheader
71227	3	Equip	Ha'penny Wheel
71228	3	Equip	Olive Yew
71229	3	Equip	Tonewood Maypole
71230	3	Equip	Twinklebat
71231	3	Equip	Callooh & Callay
71232	3	Equip	Frumious Banderlance
71233	3	Equip	Vorpal Blade
71234	3	Equip	Jabberax
71235	3	Equip	Mimsy Disc
71236	3	Equip	Slithy Bow
71237	3	Equip	Tulgeywood
71238	3	Equip	Brillig-Billie
71239	3	Equip	Bread & Butterfly
71240	3	Equip	Croquet Lance
71241	3	Equip	Greatspade
71242	3	Equip	Duchexx
71243	3	Equip	Whiffle-Wheel
71244	3	Equip	Scrapen Bow
71245	3	Equip	Mockwood Staff
71246	3	Equip	Tumtum Wand
71247	3	Equip	Firmating Suit
71248	3	Equip	Knave Suit
71249	3	Equip	Opening Hands
71250	3	Equip	Winning Hands
71251	3	Equip	Greaves of Harm
71252	3	Equip	Jabberjacket
71253	3	Equip	Beamish Jacket
71254	3	Equip	Jub-Jub Jacket
71255	3	Equip	Holdfast Gloves
71256	3	Equip	Gripfast Gloves
71257	3	Equip	Whited Boots
71258	3	Equip	Coverlet of Fire
71259	3	Equip	Coverlet of Dusk
71260	3	Equip	Coverlet of Snow
71261	3	Equip	Heartsleeves
71262	3	Equip	Hand Billows
71263	3	Equip	Whited Shoes
71264	3	Loot	Spite & Malice
71265	3	Loot	Eternal Vigil
71266	3	Loot	Veinbane
71267	3	Loot	Rotchopper
71268	3	Loot	Heiress Wheel
71269	3	Loot	Bayspan
71270	3	Loot	Goldprong
71271	3	Loot	Watchwand
71272	3	Loot	Hammered Suite
71273	3	Loot	Vice Grips
71274	3	Loot	Clutch Claws
71275	3	Loot	Oreshoes
71276	3	Loot	Vetted Vest
71277	3	Loot	Evader's Bracers
71278	3	Loot	Riddling Gloves
71279	3	Loot	Braven Boots
71280	3	Loot	Finishing Coat
71281	3	Loot	Keenfingers
71282	3	Loot	Calmfingers
71283	3	Loot	Zeycalm Slippers
71284	3	Equip	Practice & Perfect
71285	3	Equip	Heartdrill
71286	3	Equip	Snarlstop
71287	3	Equip	Danger's Edge
71288	3	Equip	Eruditile
71289	3	Equip	Loyal Bow
71290	3	Equip	Easestand
71291	3	Equip	Kingsclub
71292	3	Equip	Plate Suite
71293	3	Equip	Toolshredders
71294	3	Equip	Foolshredders
71295	3	Equip	Stout Jackboots
71296	3	Equip	Epauletted Vest
71297	3	Equip	Forsworn Gloves
71298	3	Equip	Deathworn Gloves
71299	3	Equip	Valleystride Boots
71300	3	Equip	Jastark Robe
71301	3	Equip	Risksleeves
71302	3	Equip	Elegant Sleeves
71303	3	Equip	Rograve Shoes
71304	3	Equip	Cruel & Unusual
71305	3	Equip	Smithspit
71306	3	Equip	Batterblade
71307	3	Equip	Barbarax
71308	3	Equip	Buzzsaw
71309	3	Equip	Steelshod Bow
71310	3	Equip	Cubit
71311	3	Equip	Ironrod
71312	3	Equip	Mainstay Plate
71313	3	Equip	Bloodflay Plate
71314	3	Equip	Anvillifters
71315	3	Equip	Whetstone Lifters
71316	3	Equip	Bloodseed Stomps
71317	3	Equip	Nimblevest
71318	3	Equip	Noblevest
71319	3	Equip	Nettlevest
71320	3	Equip	Chevvymitts
71321	3	Equip	Spitemitts
71322	3	Equip	Rackboots
71323	3	Equip	Deathsewn Robe
71324	3	Equip	Venomsewn Robe
71325	3	Equip	Gracesewn Robe
71326	3	Equip	Corposant Armbands
71327	3	Equip	Pastoral Armbands
71328	3	Equip	Feystep Slippers
71329	3	Equip	Clear & Present
71330	3	Equip	Silverspike
71331	3	Equip	Lipsplitter
71332	3	Equip	Gleaming Axe
71333	3	Equip	Dreamround
71334	3	Equip	Anticipation's Reach
71335	3	Equip	Night Sentiment
71336	3	Equip	Judge's Scepter
71337	3	Equip	Smokelashed Chestplate
71338	3	Equip	Painlashed Chestplate
71339	3	Equip	Whiteheat Gauntlets
71340	3	Equip	Towertreads
71341	3	Equip	Sinewlace Coat
71342	3	Equip	Bloodlace Coat
71343	3	Equip	Nettlelace Coat
71344	3	Equip	Blightfists
71345	3	Equip	Longwalkers
71346	3	Equip	Flamelict Gown
71347	3	Equip	Toxilict Gown
71348	3	Equip	Sunlict Gown
71349	3	Equip	Shockwavers
71350	3	Equip	Tidalwavers
71351	3	Equip	Dreamsteppers
71352	3	Equip	Best & Brightest
71353	3	Equip	Subterfusion Lance
71354	3	Equip	Fleshsplitter
71355	3	Equip	Doomwield Axe
71356	3	Equip	Foresight Eye
71357	3	Equip	Bow of Bombardment
71358	3	Equip	Auspicator
71359	3	Equip	Hazestalker
71360	3	Equip	Bloodlayered Platemail
71361	3	Equip	Blitzfists
71362	3	Equip	Deathstorm Steelboots
71363	3	Equip	Vest of Bravado
71364	3	Equip	Bloodgrove Mitts
71365	3	Equip	Downtreaders
71366	3	Equip	Incursion Jacket
71367	3	Equip	Shadowblaze Sleeves
71368	3	Equip	Shadowheart Sleeves
71369	3	Equip	Battleslippers
71370	3	Loot	Coruscating Band
71371	3	Loot	Zenith Necklace
71372	3	Loot	Zenith Earring
71373	3	Loot	Zenith Shield Band
71376	3	None	Vision Document
71377	3	None	Bandersnatch's Cube
71378	3	None	Molten Token
71379	3	None	Mark of Bloodshed
71380	3	None	Metal Overlay
71381	3	None	Rubra Token
71382	3	Equip	Trouble & Strife
71383	3	Equip	Broodspike Lance
71384	3	Equip	Hereditary Greatsword
71385	3	Equip	Axe of the Jax
71386	3	Equip	Gyromantic Disc
71387	3	Equip	Builder's Bow
71388	3	Equip	Arcanoscopic Staff
71389	3	Equip	Clockwork Scepter
71390	3	Equip	Case-Hardened Hauberk
71391	3	Equip	Vendetta Plate
71392	3	Equip	Footsoldier Jerkin
71393	3	Equip	Catfoot Cuirass
71394	3	Equip	Tool Harness
71395	3	Equip	Boilerstoke Robe
71396	3	Equip	Academic Robe
71397	3	Equip	Interdisciplinary Robe
71401	1	None	Recipe: Floretta Soup
71402	1	None	Recipe: Moongourd Muffin
71403	0	None	Recipe: Popped Cobseed
71404	0	None	Recipe: Mudroot Salad
71405	0	None	Recipe: Grilled Pigling
71406	2	None	Recipe: Lamb Bulgogi
71407	2	None	Recipe: Struthio Breast Salad
71408	1	None	Recipe: Shevranberry Cookie
71409	2	None	Recipe: Half-Moon Croquette
71410	3	None	Recipe: Traditional Bleakfields BBQ
71411	3	None	Recipe: Freeholds Flame Salad
71412	3	None	Recipe: Bleak Wings
71413	1	None	Floretta Soup
71414	1	None	Moongourd Muffin
71415	0	None	Popped Cobseed
71416	0	None	Mudroot Salad
71417	0	None	Grilled Pigling
71418	2	None	Lamb Bulgogi
71419	2	None	Struthio Breast Salad
71420	1	None	Shevranberry Cookie
71421	2	None	Half-Moon Croquette
71422	3	None	Traditional Bleakfields BBQ
71423	3	None	Freeholds Flame Salad
71424	3	None	Bleak Wings
71425	0	None	Taproot
71426	0	None	Moongourd
71427	0	None	Floretta
71428	0	None	Mudroot
71429	0	None	Struthio Egg
71430	0	None	Sky Lotus
71431	0	None	Shevranberry
71432	0	None	Milk
71433	0	None	Lamb
71434	0	None	Cured Pigling
71435	0	None	Flour Dough
71436	0	None	Salad Dressing
71437	0	None	Special Sauce
71438	0	None	Butter
71439	0	None	Salt
71440	0	None	Flame Pepper
71441	0	None	Cobseed
71442	0	None	Struthio Breast
71443	0	None	Sugar
71444	0	None	Herb-Seasoned Salt
71445	0	None	Special Salad Dressing
71446	0	None	Mudroot Salad
71447	0	None	Recipe: Mudroot Salad
71448	0	None	Useful Timber
71449	0	None	Struthio Egg
71450	0	None	Haroso's Drum
71451	0	None	Amphibious Skin
71452	0	None	Pond Lily
71453	0	None	Dragon Meat
71454	0	None	Dragon on a Stick
71455	0	None	Fire-Proof Skewer
71457	0	None	Farmer's Almanac (0/8)
71458	0	None	Farmer's Almanac (1/8)
71459	0	None	Farmer's Almanac (2/8)
71460	0	None	Farmer's Almanac (3/8)
71461	0	None	Farmer's Almanac (4/8)
71462	0	None	Farmer's Almanac (5/8)
71463	0	None	Farmer's Almanac (6/8)
71464	0	None	Farmer's Almanac (7/8)
71465	0	None	Farmer's Almanac (8/8)
71466	3	None	Rootstock Necklace
71467	0	None	Tuwangi Reedflute
71468	3	None	Gold Ticket
71469	1	None	Rootstock Teleport Scroll
71470	1	None	Pond Faire Teleport Scroll
71471	3	None	Diamond Ticket
71472	1	None	Bamarama Teleport Scroll
71473	2	None	Melsa's Charity Lunchbox
71474	3	None	Melsa's Triple Feast
71475	2	None	Operation: Overwatch Supply Crate Mk.III
71476	1	None	Operation: Overwatch Supply Crate Mk.II
71477	0	None	Operation: Overwatch Supply Crate Mk.I
71478	0	None	Raggedy Paper
71488	3	None	Retool Visionmaker: Cruel & Unusual
71489	3	None	Retool Visionmaker: Smithspit
71490	3	None	Retool Visionmaker: Batterblade
71491	3	None	Retool Visionmaker: Barbarax
71492	3	None	Retool Visionmaker: Buzzsaw
71493	3	None	Retool Visionmaker: Steelshod Bow
71494	3	None	Retool Visionmaker: Cubit
71495	3	None	Retool Visionmaker: Ironrod
71496	3	None	Retool Visionmaker: Mainstay Plate
71497	3	None	Retool Visionmaker: Anvillifters
71498	3	None	Retool Visionmaker: Whetstone Lifters
71499	3	None	Retool Visionmaker: Bloodseed Stomps
71500	3	None	Retool Visionmaker: Nimblevest
71501	3	None	Retool Visionmaker: Chevvymitts
71502	3	None	Retool Visionmaker: Spitemitts
71503	3	None	Retool Visionmaker: Rackboots
71504	3	None	Retool Visionmaker: Deathsewn Robe
71505	3	None	Retool Visionmaker: Corposant Armbands
71506	3	None	Retool Visionmaker: Pastoral Armbands
71507	3	None	Retool Visionmaker: Feystep Slippers
71508	3	None	Retool Visionmaker: Bloodflay Plate
71509	3	None	Retool Visionmaker: Noblevest
71510	3	None	Retool Visionmaker: Venomsewn Robe
71511	3	None	Retool Visionmaker: Nettlevest
71512	3	None	Retool Visionmaker: Gracesewn Robe
71513	3	Equip	Glint & Glare
71514	3	Equip	Hardlight
71515	3	Equip	Sunbeam
71516	3	Equip	Sunset
71517	3	Equip	Corona Disc
71518	3	Equip	Shafts of Light
71519	3	Equip	Daybreak
71520	3	Equip	Lusterwand
71521	3	Equip	Sunshield Plate
71522	3	Equip	Sunblock Hauberk
71523	3	Equip	Sunbaked Cuirass
71524	3	Equip	Aurora Harness
71525	3	Equip	Sunward Jerkin
71526	3	Equip	Sunburned Robe
71527	3	Equip	Sunveiled Tunic
71528	3	Equip	Sunbleached Robe
71530	3	Equip	Skyshod
71531	3	None	Remaster Steadfast: Snipe & Snark
71532	3	None	Remaster Steadfast: Follywall
71533	3	None	Remaster Steadfast: Snickersnack
71534	3	None	Remaster Steadfast: Oftenheader
71535	3	None	Remaster Steadfast: Ha'penny Wheel
71536	3	None	Remaster Steadfast: Olive Yew
71537	3	None	Remaster Steadfast: Tonewood Maypole
71538	3	None	Remaster Steadfast: Twinklebat
71539	3	None	Remaster Steadfast: Callooh & Callay
71540	3	None	Remaster Steadfast: Frumious Banderlance
71541	3	None	Remaster Steadfast: Vorpal Blade
71542	3	None	Remaster Steadfast: Jabberax
71543	3	None	Remaster Steadfast: Mimsy Disc
71544	3	None	Remaster Steadfast: Slithy Bow
71545	3	None	Remaster Steadfast: Tulgeywood
71546	3	None	Remaster Steadfast: Brillig-Billie
71547	3	None	Remaster Steadfast: Bread & Butterfly
71548	3	None	Remaster Steadfast: Croquet Lance
71549	3	None	Remaster Steadfast: Greatspade
71550	3	None	Remaster Steadfast: Duchexx
71551	3	None	Remaster Steadfast: Whiffle-Wheel
71552	3	None	Remaster Steadfast: Scrapen Bow
71553	3	None	Remaster Steadfast: Mockwood Staff
71554	3	None	Remaster Steadfast: Tumtum Wand
71555	3	None	Remaster Steadfast: Firmating Suit
71556	3	None	Remaster Steadfast: Knave Suit
71557	3	None	Remaster Steadfast: Opening Hands
71558	3	None	Remaster Steadfast: Winning Hands
71559	3	None	Remaster Steadfast: Greaves of Harm
71560	3	None	Remaster Steadfast: Jabberjacket
71561	3	None	Remaster Steadfast: Beamish Jacket
71562	3	None	Remaster Steadfast: Jub-Jub Jacket
71563	3	None	Remaster Steadfast: Holdfast Gloves
71564	3	None	Remaster Steadfast: Gripfast Gloves
71565	3	None	Remaster Steadfast: Whited Boots
71566	3	None	Remaster Steadfast: Coverlet of Fire
71567	3	None	Remaster Steadfast: Coverlet of Dusk
71568	3	None	Remaster Steadfast: Coverlet of Snow
71569	3	None	Remaster Steadfast: Heartsleeves
71570	3	None	Remaster Steadfast: Hand Billows
71571	3	None	Remaster Steadfast: Whited Shoes
71572	3	Loot	Snipe & Snark
71573	3	Loot	Follywall
71574	3	Loot	Snickersnack
71575	3	Loot	Oftenheader
71576	3	Loot	Ha'penny Wheel
71577	3	Loot	Olive Yew
71578	3	Loot	Tonewood Maypole
71579	3	Loot	Twinklebat
71580	3	Loot	Callooh & Callay
71581	3	Loot	Frumious Banderlance
71582	3	Loot	Vorpal Blade
71583	3	Loot	Jabberax
71584	3	Loot	Mimsy Disc
71585	3	Loot	Slithy Bow
71586	3	Loot	Tulgeywood
71587	3	Loot	Brillig-Billie
71588	3	Loot	Bread & Butterfly
71589	3	Loot	Croquet Lance
71590	3	Loot	Greatspade
71591	3	Loot	Duchexx
71592	3	Loot	Whiffle-Wheel
71593	3	Loot	Scrapen Bow
71594	3	Loot	Mockwood Staff
71595	3	Loot	Tumtum Wand
71596	3	Loot	Firmating Suit
71597	3	Loot	Knave Suit
71598	3	Loot	Opening Hands
71599	3	Loot	Winning Hands
71600	3	Loot	Greaves of Harm
71601	3	Loot	Jabberjacket
71602	3	Loot	Beamish Jacket
71603	3	Loot	Jub-Jub Jacket
71604	3	Loot	Holdfast Gloves
71605	3	Loot	Gripfast Gloves
71606	3	Loot	Whited Boots
71607	3	Loot	Coverlet of Fire
71608	3	Loot	Coverlet of Dusk
71609	3	Loot	Coverlet of Snow
71610	3	Loot	Heartsleeves
71611	3	Loot	Hand Billows
71612	3	Loot	Whited Shoes
71613	2	None	Monarch's Treasure Chest
71614	2	None	Prince's Treasure Chest
71615	2	None	Zenith Treasure Chest
71616	3	None	Remaster Steadfast: Snipe & Snark
71617	3	None	Remaster Steadfast: Follywall
71618	3	None	Remaster Steadfast: Snickersnack
71619	3	None	Remaster Steadfast: Oftenheader
71620	3	None	Remaster Steadfast: Ha'penny Wheel
71621	3	None	Remaster Steadfast: Olive Yew
71622	3	None	Remaster Steadfast: Tonewood Maypole
71623	3	None	Remaster Steadfast: Twinklebat
71624	3	None	Remaster Steadfast: Callooh & Callay
71625	3	None	Remaster Steadfast: Frumious Banderlance
71626	3	None	Remaster Steadfast: Vorpal Blade
71627	3	None	Remaster Steadfast: Jabberax
71628	3	None	Remaster Steadfast: Mimsy Disc
71629	3	None	Remaster Steadfast: Slithy Bow
71630	3	None	Remaster Steadfast: Tulgeywood
71631	3	None	Remaster Steadfast: Brillig-Billie
71632	3	None	Remaster Steadfast: Bread & Butterfly
71633	3	None	Remaster Steadfast: Croquet Lance
71634	3	None	Remaster Steadfast: Greatspade
71635	3	None	Remaster Steadfast: Duchexx
71636	3	None	Remaster Steadfast: Whiffle-Wheel
71637	3	None	Remaster Steadfast: Scrapen Bow
71638	3	None	Remaster Steadfast: Mockwood Staff
71639	3	None	Remaster Steadfast: Tumtum Wand
71640	3	None	Remaster Steadfast: Firmating Suit
71641	3	None	Remaster Steadfast: Knave Suit
71642	3	None	Remaster Steadfast: Opening Hands
71643	3	None	Remaster Steadfast: Winning Hands
71644	3	None	Remaster Steadfast: Greaves of Harm
71645	3	None	Remaster Steadfast: Jabberjacket
71646	3	None	Remaster Steadfast: Beamish Jacket
71647	3	None	Remaster Steadfast: Jub-Jub Jacket
71648	3	None	Remaster Steadfast: Holdfast Gloves
71649	3	None	Remaster Steadfast: Gripfast Gloves
71650	3	None	Remaster Steadfast: Whited Boots
71651	3	None	Remaster Steadfast: Coverlet of Fire
71652	3	None	Remaster Steadfast: Coverlet of Dusk
71653	3	None	Remaster Steadfast: Coverlet of Snow
71654	3	None	Remaster Steadfast: Heartsleeves
71655	3	None	Remaster Steadfast: Hand Billows
71656	3	None	Remaster Steadfast: Whited Shoes
71659	2	None	Efflorescing Agent
71660	2	None	Argon Essence
71661	3	None	Cyasma Token
71662	0	None	Steadfast Warrior's Weapon
71663	0	None	Steadfast Lancer's Weapon
71664	0	None	Steadfast Slayer's Weapon
71665	0	None	Steadfast Berserker's Weapon
71666	0	None	Steadfast Sorcerer's Weapon
71667	0	None	Steadfast Archer's Weapon
71668	0	None	Steadfast Priest's Weapon
71669	0	None	Steadfast Mystic's Weapon
71670	0	None	Steadfast Hauberk
71671	0	None	Steadfast Lancer's Gauntlets
71672	0	None	Steadfast Berserker's Gauntlets
71673	0	None	Steadfast Greaves Box
71674	0	None	Steadfast Cuirass
71675	0	None	Steadfast Warrior's Gloves
71676	0	None	Steadfast Gloves
71677	0	None	Steadfast Boots
71678	0	None	Steadfast Robe
71679	0	None	Steadfast Sleeves
71680	0	None	Steadfast Healer's Sleeves
71681	0	None	Steadfast Shoes
71682	3	None	Arcta Token
71695	3	Loot	Blurblade Scythes
71696	3	Loot	Irement Scythes
71697	3	Loot	Thornhook Scythes
71698	3	Loot	Sombral Vestness
71699	3	Loot	Dooble Vestness
71700	3	Loot	Bicksle Vestness
71701	3	Loot	Lattis Vestness
71703	3	Loot	Beamish Gripples
71704	3	Loot	Boojum Gripples
71705	3	Loot	Burblesteppies
71706	3	Equip	Shocksickles
71707	3	Equip	Icesickles
71708	3	Equip	Razorsickles
71709	3	Equip	Shadejacket
71710	3	Equip	Jabberjacket
71711	3	Equip	Beamish Jacket
71712	3	Equip	Jub-Jub Jacket
71714	3	Equip	Holdfast Gloves
71715	3	Equip	Gripfast Gloves
71716	3	Equip	Whited Boots
71717	3	Equip	Shocksickle
71718	3	Equip	Icesickle
71719	3	Equip	Razorsickle
71720	3	Equip	Shadejacket
71721	3	Equip	Jabberjacket
71722	3	Equip	Beamish Jacket
71723	3	Equip	Jub-Jub Jacket
71725	3	Equip	Prensilehands
71726	3	Equip	Ripplehands
71727	3	Equip	Treadsetters
71728	3	Equip	Shocksickle
71729	3	Equip	Icesickle
71730	3	Equip	Razorsickle
71731	3	Equip	Shadejacket
71732	3	Equip	Jabberjacket
71733	3	Equip	Beamish Jacket
71734	3	Equip	Jub-Jub Jacket
71736	3	Equip	Prensilehands
71737	3	Equip	Ripplehands
71738	3	Equip	Treadsetters
71739	3	Equip	Lightbleed Scythes
71740	3	Equip	Sunshed Cuirass
71741	3	Equip	Fieryheart Gloves
71742	3	Equip	Heatstroke Steps
71750	3	Equip	Heavens' Harvester
71751	3	Equip	Ablazement Vest
71752	3	Equip	Sun Strike Gloves
71753	3	Equip	Holifcant Boots
72000	3	Equip	Kumasylum Twin Swords
72001	3	Equip	Kumasylum Lance
72002	3	Equip	Kumasylum Greatsword
72003	3	Equip	Kumasylum Axe
72004	3	Equip	Kumasylum Disc
72005	3	Equip	Kumasylum Bow
72006	3	Equip	Kumasylum Staff
72007	3	Equip	Kumasylum Scepter
72008	3	Equip	Kumasylum Lancer's Hauberk
72009	3	Equip	Kumasylum Gauntlets
72010	3	Equip	Kumasylum Greaves
72011	3	Equip	Kumasylum Warrior's Cuirass
72012	3	Equip	Kumasylum Gloves
72013	3	Equip	Kumasylum Boots
72014	3	Equip	Kumasylum Sorcerer's Robe
72015	3	Equip	Kumasylum Sleeves
72016	3	Equip	Kumasylum Shoes
72017	3	Equip	Kumasylum Berserker's Hauberk
72018	3	Equip	Kumasylum Slayer's Cuirass
72019	3	Equip	Kumasylum Mystic's Robe
72020	3	Equip	Kumasylum Archer's Cuirass
72021	3	Equip	Kumasylum Priest's Robe
72022	3	Equip	Kumasylum Earring
72023	3	Equip	Kumasylum Necklace
72024	3	Equip	Kumasylum Ring
72025	1	None	The Abscess Teleport Scroll
72026	1	None	Rift's Edge Teleport Scroll
72027	1	None	Lakan's Prison Teleport Scroll
72028	3	Equip	Kumasylum Scythes
72029	3	Equip	Kumasylum Reaper's Cuirass
72030	3	Loot	Skyring Scythes
72031	3	Equip	Skyring Twin Swords
72032	3	Equip	Skyring Lance
72033	3	Equip	Skyring Greatsword
72034	3	Equip	Skyring Axe
72035	3	Equip	Skyring Disc
72036	3	Equip	Skyring Bow
72037	3	Equip	Skyring Staff
72038	3	Equip	Skyring Scepter
72039	3	Equip	Skyring Hauberk
72040	3	Equip	Skyring Gauntlets
72041	3	Equip	Skyring Greaves
72042	3	Equip	Skyring Cuirass
72043	3	Equip	Skyring Gloves
72044	3	Equip	Skyring Boots
72045	3	Equip	Skyring Robe
72046	3	Equip	Skyring Sleeves
72047	3	Equip	Skyring Shoes
72048	3	Loot	Skyring Necklace
72049	3	Loot	Skyring Earring
72050	3	Loot	Skyring Ring
72051	1	None	Ghillieglade Teleport Scroll
72100	3	Loot	Kumasylum Belt
72101	2	Loot	Kumasylum Brooch
72102	3	Loot	Belt of the Sea
72103	2	Loot	Brooch of the Sea
72104	3	Loot	Skyring Belt
72105	2	Loot	Skyring Brooch
72106	3	Loot	Fraywind Scythes
72107	3	Equip	Fraywind Twin Blades
72108	3	Equip	Fraywind Lance
72109	3	Equip	Fraywind Great Sword
72110	3	Equip	Fraywind Axe
72111	3	Equip	Fraywind Disc
72112	3	Equip	Fraywind Bow
72113	3	Equip	Fraywind Staff
72114	3	Equip	Fraywind Scepter
72115	3	Equip	Fraywind Hauberk
72116	3	Equip	Fraywind Gauntlets
72117	3	Equip	Fraywind Greaves
72118	3	Equip	Fraywind Cuirass
72119	3	Equip	Fraywind Gloves
72120	3	Equip	Fraywind Boots
72121	3	Equip	Fraywind Robe
72122	3	Equip	Fraywind Sleeves
72123	3	Equip	Fraywind Shoes
72124	3	Loot	Fraywind Necklace
72125	3	Loot	Fraywind Earrings
72126	3	Loot	Fraywind Ring
72127	3	Loot	Fraywind Belt
72128	2	Loot	Fraywind Brooch
72200	3	Loot	Loss & Regret
72201	3	Loot	Stiflingstick
72202	3	Loot	Depriver
72203	3	Loot	Crippleton
72204	3	Loot	Blotting Circle
72205	3	Loot	Scuttlebow
72206	3	Loot	Banishing Staff
72207	3	Loot	Topplerod
72208	3	Loot	Undercutters
72209	3	Loot	Steamroller
72210	3	Loot	Clobberfists
72211	3	Loot	Deconstar
72212	3	Loot	Devouring Crescent
72213	3	Loot	Crushjoy Mail
72214	3	Loot	Sunderbok Mail
72215	3	Loot	Rifletok Mail
72216	3	Loot	Hobblerok Mail
72217	3	Loot	Wracler Cuirass
72218	3	Loot	Smokler Cuirass
72219	3	Loot	Amuler Cuirass
72220	3	Loot	Ravler Cuirass
72221	3	Loot	Vacker Cuirass
72222	3	Loot	Flamebuck Robe
72223	3	Loot	Tidebuck Robe
72224	3	Loot	Clearbuck Robe
72225	3	Loot	Stranbuck Robe
72226	3	Loot	Grieflets
72227	3	Loot	Pitimitts
72228	3	Loot	Wringing Wraps
72229	3	Loot	Tortured Steps
72230	3	Loot	Crises Boots
72231	3	Loot	Poxshoes
72232	3	Loot	Misery Belt
72233	3	Equip	Misery & Cordia
72234	3	Equip	Contrapuntio
72235	3	Equip	Appassionate
72236	3	Equip	Backbeater
72237	3	Equip	Segue
72238	3	Equip	Pizzicate
72239	3	Equip	Ripiene
72240	3	Equip	Mollard
72241	3	Equip	Cadenz
72242	3	Equip	Obbligate
72243	3	Equip	Melisma
72244	3	Equip	Stenastor
72245	3	Equip	Sinfon
72246	3	Equip	Ikidase Plate
72247	3	Equip	Caufase Plate
72248	3	Equip	Skubase Plate
72249	3	Equip	Vunase Plate
72250	3	Equip	Sybgal Jact
72251	3	Equip	Guktal Jact
72252	3	Equip	Grifal Jact
72253	3	Equip	Mactal Jact
72254	3	Equip	Cassal Jact
72255	3	Equip	Elevium Gown
72256	3	Equip	Tivium Gown
72257	3	Equip	Diesium Gown
72258	3	Equip	Povium Gown
72259	3	Equip	Grieving Gauntlets
72260	3	Equip	Povergloves
72261	3	Equip	Destisleeves
72262	3	Equip	Woeful Greaves
72263	3	Equip	Burrow Boots
72264	3	Equip	Havoc Heels
72265	3	Equip	Vex & Bedevil
72266	3	Equip	Pockmarker
72267	3	Equip	Addleblade
72268	3	Equip	Mess Call
72269	3	Equip	Strevortex
72270	3	Equip	Bowsprout
72271	3	Equip	Bogglestick
72272	3	Equip	Cankera
72273	3	Equip	Deathscythes
72274	3	Equip	Rattlemaster 300
72275	3	Equip	Pummelettes
72276	3	Equip	Swirlstar
72277	3	Equip	Gulfmoon
72278	3	Equip	Stopsmil
72279	3	Equip	Whipsmil
72280	3	Equip	Plugsmil
72281	3	Equip	Boksmil
72282	3	Equip	Dropwrack Vest
72283	3	Equip	Bandwrack Vest
72284	3	Equip	Huntwrack Vest
72285	3	Equip	Cullwrack Vest
72286	3	Equip	Marewrack Vest
72287	3	Equip	Burncoat
72288	3	Equip	Turncoat
72289	3	Equip	Yearncoat
72290	3	Equip	Spurncoat
72291	3	Equip	Gore Grippers
72292	3	Equip	Catspaw Gloves
72293	3	Equip	Fogknit Fingers
72294	3	Equip	Mireclogs
72295	3	Equip	Gulfboots
72296	3	Equip	Slide Slippers
72297	3	Loot	Deathwrack Belt
72298	3	Equip	Shatter & Splatter
72299	3	Equip	Blotter
72300	3	Equip	Devastword
72301	3	Equip	Pulver Axe
72302	3	Equip	Effacia
72303	3	Equip	Pressure Reach
72304	3	Equip	Stymify
72305	3	Equip	Malignifent
72306	3	Equip	Defangs
72307	3	Equip	Nullgun
72308	3	Equip	Subsumitts
72309	3	Equip	Endstar
72310	3	Equip	Banishia
72311	3	Equip	Scowlfront Plate
72312	3	Equip	Scarfront Plate
72313	3	Equip	Scourfront Plate
72314	3	Equip	Scrapfront Plate
72315	3	Equip	Deathbleak Paltock
72316	3	Equip	Edgebleak Paltock
72317	3	Equip	Sightbleak Paltock
72318	3	Equip	Annulbleak Paltock
72319	3	Equip	Gravebleak Paltock
72320	3	Equip	Scorchrip Gown
72321	3	Equip	Vaporip Gown
72322	3	Equip	Antiforip Gown
72323	3	Equip	Ruintip Gown
72324	3	Equip	Xesic Godhands
72325	3	Equip	Deracin Gloves
72326	3	Equip	Effacia Sleeves
72327	3	Equip	Razure Greaves
72328	3	Equip	Syzygy Boots
72329	3	Equip	Foilfeet
72330	3	Loot	Oblit Belt
72331	3	Loot	Godsboon Necklace
72332	3	Loot	Godsboon Earring
72333	3	Loot	Godsbane Earring
72334	3	Loot	Godsboon Ring
72335	3	Loot	Godsbane Ring
72336	3	Loot	Heavensboon Necklace
72337	3	Loot	Heavensboon Earring
72338	3	Loot	Heavensbane Earring
72339	3	Loot	Heavensboon Ring
72340	3	Loot	Heavensbane Ring
72341	3	Equip	Keytrap Necklace
72342	3	Equip	Keytrap Earring
72343	3	Equip	Keytrap Ring
72344	3	Equip	Keylock Necklace
72345	3	Equip	Keylock Earring
72346	3	Equip	Keylock Ring
80000	0	None	Barrel Bomb
80001	1	None	Shattered Fleet Teleport Scroll
80002	1	None	Channelworks Teleport Scroll
80004	1	None	Wonderholme Teleport Scroll
80005	1	None	Kezzel's Gorge Teleport Scroll
80006	3	Equip	Head Shrimp
80007	3	Equip	Fish Head
80008	3	Equip	Turducken Hat
