120600	Slayer	Heart Thrust VI		icon_skills.stingerblade_tex
120700	Slayer	Heart Thrust VII		icon_skills.stingerblade_tex
120800	Slayer	Heart Thrust VIII		icon_skills.stingerblade_tex
120900	Slayer	Heart Thrust IX		icon_skills.stingerblade_tex
121000	Slayer	Heart Thrust X		icon_skills.stingerblade_tex
121100	Slayer	Heart Thrust XI		icon_skills.stingerblade_tex
130100	Slayer	Stunning Backhand I		icon_skills.flatblade_tex
130200	Slayer	Stunning Backhand II		icon_skills.flatblade_tex
130300	Slayer	Stunning Backhand III		icon_skills.flatblade_tex
130400	Slayer	Stunning Backhand IV		icon_skills.flatblade_tex
130500	Slayer	Stunning Backhand V		icon_skills.flatblade_tex
130600	Slayer	Stunning Backhand VI		icon_skills.flatblade_tex
130700	Slayer	Stunning Backhand VII		icon_skills.flatblade_tex
130800	Slayer	Stunning Backhand VIII		icon_skills.flatblade_tex
130900	Slayer	Stunning Backhand IX		icon_skills.flatblade_tex
140100	Slayer	Distant Blade I		icon_skills.tripleslash_tex	140101	140102
140200	Slayer	Distant Blade II		icon_skills.tripleslash_tex	140201	140202
140300	Slayer	Distant Blade III		icon_skills.tripleslash_tex	140301	140302
140400	Slayer	Distant Blade IV		icon_skills.tripleslash_tex	140401	140402
140500	Slayer	Distant Blade V		icon_skills.tripleslash_tex	140501	140502
140600	Slayer	Distant Blade VI		icon_skills.tripleslash_tex	140601	140602
140700	Slayer	Distant Blade VII		icon_skills.tripleslash_tex	140701	140702
140800	Slayer	Distant Blade VIII		icon_skills.tripleslash_tex	140801	140802
150100	Slayer	Startling Kick I		icon_skills.retreatingkick_tex
150200	Slayer	Startling Kick II		icon_skills.retreatingkick_tex
150300	Slayer	Startling Kick III		icon_skills.retreatingkick_tex
150400	Slayer	Startling Kick IV		icon_skills.retreatingkick_tex
150500	Slayer	Startling Kick V		icon_skills.retreatingkick_tex
150600	Slayer	Startling Kick VI		icon_skills.retreatingkick_tex
150700	Slayer	Startling Kick VII		icon_skills.retreatingkick_tex
150800	Slayer	Startling Kick VIII		icon_skills.retreatingkick_tex
150900	Slayer	Startling Kick IX		icon_skills.retreatingkick_tex
160100	Slayer	Fury Strike I		icon_skills.ragingstrike_tex
160200	Slayer	Fury Strike II		icon_skills.ragingstrike_tex
160300	Slayer	Fury Strike III		icon_skills.ragingstrike_tex
160400	Slayer	Fury Strike IV		icon_skills.ragingstrike_tex
170100	Slayer	Headlong Rush I		icon_skills.advancingleap_tex
170200	Slayer	Headlong Rush II		icon_skills.advancingleap_tex
170300	Slayer	Headlong Rush III		icon_skills.advancingleap_tex
170400	Slayer	Headlong Rush IV		icon_skills.advancingleap_tex
180100	Slayer	Overpower I		icon_skills.gatheringstrength_tex
180200	Slayer	Overpower II		icon_skills.gatheringstrength_tex
190100	Slayer	Tenacity I		icon_skills.tenacity_tex
190200	Slayer	Tenacity II		icon_skills.tenacity_tex
190300	Slayer	Tenacity III		icon_skills.tenacity_tex
200100	Slayer	In Cold Blood I		icon_skills.destructionvigor_tex
200200	Slayer	In Cold Blood II		icon_skills.destructionvigor_tex
210100	Slayer	Exhausting Blow		icon_skills.veinslash_tex
230100	Slayer	Measured Slice I		icon_skills.cuthead_tex	230130
230200	Slayer	Measured Slice II		icon_skills.cuthead_tex	230230
230300	Slayer	Measured Slice III		icon_skills.cuthead_tex	230330
230400	Slayer	Measured Slice IV		icon_skills.cuthead_tex	230430
230500	Slayer	Measured Slice V		icon_skills.cuthead_tex	230530
230600	Slayer	Measured Slice VI		icon_skills.cuthead_tex	230630
230700	Slayer	Measured Slice VII		icon_skills.cuthead_tex	230730
230800	Slayer	Measured Slice VIII		icon_skills.cuthead_tex	230830
230900	Slayer	Measured Slice IX		icon_skills.cuthead_tex	230930
240100	Slayer	Eviscerate I		icon_skills.jawbreaker_tex	240130
240200	Slayer	Eviscerate II		icon_skills.jawbreaker_tex	240230
240300	Slayer	Eviscerate III		icon_skills.jawbreaker_tex	240330
240400	Slayer	Eviscerate IV		icon_skills.jawbreaker_tex	240430
240500	Slayer	Eviscerate V		icon_skills.jawbreaker_tex	240530
240600	Slayer	Eviscerate VI		icon_skills.jawbreaker_tex	240630
240700	Slayer	Eviscerate VII		icon_skills.jawbreaker_tex	240730
240800	Slayer	Eviscerate VIII		icon_skills.jawbreaker_tex	240830
240900	Slayer	Eviscerate IX		icon_skills.jawbreaker_tex	240930
10100	Berserker	Combo Attack I		icon_skills.comboattack_tex	10101	10102	10103
10200	Berserker	Combo Attack II		icon_skills.comboattack_tex	10201	10202	10203
10300	Berserker	Combo Attack III		icon_skills.comboattack_tex	10301	10302	10303
10400	Berserker	Combo Attack IV		icon_skills.comboattack_tex	10401	10402	10403
10500	Berserker	Combo Attack V		icon_skills.comboattack_tex	10501	10502	10503
10600	Berserker	Combo Attack VI		icon_skills.comboattack_tex	10601	10602	10603
10700	Berserker	Combo Attack VII		icon_skills.comboattack_tex	10701	10702	10703
10800	Berserker	Combo Attack VIII		icon_skills.comboattack_tex	10801	10802	10803
10900	Berserker	Combo Attack IX		icon_skills.comboattack_tex	10901	10902	10903
11000	Berserker	Combo Attack X		icon_skills.comboattack_tex	11001	11002	11003
11100	Berserker	Combo Attack XI		icon_skills.comboattack_tex	11101	11102	11103
11200	Berserker	Combo Attack XII		icon_skills.comboattack_tex	11201	11202	11203
20100	Berserker	Axe Block		icon_skills.weapondefence_tex
20200	Berserker	Axe Block II		icon_skills.weapondefence_tex	20231	20230
30100	Berserker	Thunder Strike I		icon_skills.blastslash_tex	30110	30111	30112	30113
30200	Berserker	Thunder Strike II		icon_skills.blastslash_tex	30210	30211	30212	30213
30300	Berserker	Thunder Strike III		icon_skills.blastslash_tex	30310	30311	30312	30313
30400	Berserker	Thunder Strike IV		icon_skills.blastslash_tex	30410	30411	30412	30413
30500	Berserker	Thunder Strike V		icon_skills.blastslash_tex	30510	30511	30512	30513
30600	Berserker	Thunder Strike VI		icon_skills.blastslash_tex	30610	30611	30612	30613
30700	Berserker	Thunder Strike VII		icon_skills.blastslash_tex	30710	30711	30712	30713
30800	Berserker	Thunder Strike VIII		icon_skills.blastslash_tex	30810	30811	30812	30813
30900	Berserker	Thunder Strike IX		icon_skills.blastslash_tex	30910	30911	30912	30913
31000	Berserker	Thunder Strike X		icon_skills.blastslash_tex	31010	31011	31012	31013
31100	Berserker	Thunder Strike XI		icon_skills.blastslash_tex	31110	31111	31112	31113
40100	Berserker	Flatten I		icon_skills.bash_tex	40101	40130	40131
40200	Berserker	Flatten II		icon_skills.bash_tex	40201	40230	40231
40300	Berserker	Flatten III		icon_skills.bash_tex	40301	40330	40331
40400	Berserker	Flatten IV		icon_skills.bash_tex	40401	40430	40431
40500	Berserker	Flatten V		icon_skills.bash_tex	40501	40530	40531
40600	Berserker	Flatten VI		icon_skills.bash_tex	40601	40630	40631
40700	Berserker	Flatten VII		icon_skills.bash_tex	40701	40730	40731
40800	Berserker	Flatten VIII		icon_skills.bash_tex	40801	40830	40831
40900	Berserker	Flatten IX		icon_skills.bash_tex	40901	40930	40931
50100	Berserker	Dash I		icon_skills.dash_tex
50200	Berserker	Dash II		icon_skills.dash_tex
60100	Berserker	Sweeping Strike I		icon_skills.turnback_tex	60130
60200	Berserker	Sweeping Strike II		icon_skills.turnback_tex	60230
60300	Berserker	Sweeping Strike III		icon_skills.turnback_tex	60330
60400	Berserker	Sweeping Strike IV		icon_skills.turnback_tex	60430
60500	Berserker	Sweeping Strike V		icon_skills.turnback_tex	60530
60600	Berserker	Sweeping Strike VI		icon_skills.turnback_tex	60630
60700	Berserker	Sweeping Strike VII		icon_skills.turnback_tex	60730
60800	Berserker	Sweeping Strike VIII		icon_skills.turnback_tex	60830
60900	Berserker	Sweeping Strike IX		icon_skills.turnback_tex	60930
61000	Berserker	Sweeping Strike X		icon_skills.turnback_tex	61030
61100	Berserker	Sweeping Strike XI		icon_skills.turnback_tex	61130
70100	Berserker	Mocking Shout		icon_skills.shockingshout_tex
80100	Berserker	Fiery Rage I		icon_skills.berserk_tex	80130	80101
80200	Berserker	Fiery Rage II		icon_skills.berserk_tex	80230	80201
80300	Berserker	Fiery Rage III		icon_skills.berserk_tex	80330	80301
80400	Berserker	Fiery Rage IV		icon_skills.berserk_tex	80430	80401
80500	Berserker	Fiery Rage V		icon_skills.berserk_tex	80530	80501
80600	Berserker	Fiery Rage VI		icon_skills.berserk_tex	80630	80601
100100	Berserker	Cyclone I		icon_skills.whirlwind_tex	100110	100111	100112	100113
100200	Berserker	Cyclone II		icon_skills.whirlwind_tex	100210	100211	100212	100213
100300	Berserker	Cyclone III		icon_skills.whirlwind_tex	100310	100311	100312	100313
100400	Berserker	Cyclone IV		icon_skills.whirlwind_tex	100410	100411	100412	100413
100500	Berserker	Cyclone V		icon_skills.whirlwind_tex	100510	100511	100512	100513
100600	Berserker	Cyclone VI		icon_skills.whirlwind_tex	100610	100611	100612	100613
100700	Berserker	Cyclone VII		icon_skills.whirlwind_tex	100710	100711	100712	100713
100800	Berserker	Cyclone VIII		icon_skills.whirlwind_tex	100810	100811	100812	100813
100900	Berserker	Cyclone IX		icon_skills.whirlwind_tex	100910	100911	100912	100913
101000	Berserker	Cyclone X		icon_skills.whirlwind_tex	101010	101011	101012	101013
101100	Berserker	Cyclone XI		icon_skills.whirlwind_tex	101110	101111	101112	101113
110100	Berserker	Leaping Strike I		icon_skills.downattack_tex
110200	Berserker	Leaping Strike II		icon_skills.downattack_tex
110300	Berserker	Leaping Strike III		icon_skills.downattack_tex
110400	Berserker	Leaping Strike IV		icon_skills.downattack_tex
110500	Berserker	Leaping Strike V		icon_skills.downattack_tex
110600	Berserker	Leaping Strike VI		icon_skills.downattack_tex
110700	Berserker	Leaping Strike VII		icon_skills.downattack_tex
110800	Berserker	Leaping Strike VIII		icon_skills.downattack_tex
120100	Berserker	Unchained Anger I		icon_skills.vitalconversion_tex	120131	120130
120200	Berserker	Unchained Anger II		icon_skills.vitalconversion_tex	120231	120230
120300	Berserker	Unchained Anger III		icon_skills.vitalconversion_tex	120331	120330
120400	Berserker	Unchained Anger IV		icon_skills.vitalconversion_tex	120431	120430
120500	Berserker	Unchained Anger V		icon_skills.vitalconversion_tex	120531	120530
120600	Berserker	Unchained Anger VI		icon_skills.vitalconversion_tex	120631	120630
120700	Berserker	Unchained Anger VII		icon_skills.vitalconversion_tex	120731	120730
120800	Berserker	Unchained Anger VIII		icon_skills.vitalconversion_tex	120831	120830
130100	Berserker	Retaliate I		icon_skills.risingattack_tex
130200	Berserker	Retaliate II		icon_skills.risingattack_tex
130300	Berserker	Retaliate III		icon_skills.risingattack_tex
130400	Berserker	Retaliate IV		icon_skills.risingattack_tex
130500	Berserker	Retaliate V		icon_skills.risingattack_tex
130600	Berserker	Retaliate VI		icon_skills.risingattack_tex
130700	Berserker	Retaliate VII		icon_skills.risingattack_tex
130800	Berserker	Retaliate VIII		icon_skills.risingattack_tex
130900	Berserker	Retaliate IX		icon_skills.risingattack_tex
131000	Berserker	Retaliate X		icon_skills.risingattack_tex
150100	Berserker	Vampiric Blow I		icon_skills.vampiricstrike_tex	150114	150110	150111	150112	150113
150200	Berserker	Vampiric Blow II		icon_skills.vampiricstrike_tex	150214	150210	150211	150212	150213
150300	Berserker	Vampiric Blow III		icon_skills.vampiricstrike_tex	150314	150310	150311	150312	150313
150400	Berserker	Vampiric Blow IV		icon_skills.vampiricstrike_tex	150414	150410	150411	150412	150413
150500	Berserker	Vampiric Blow V		icon_skills.vampiricstrike_tex	150514	150510	150511	150512	150513
150600	Berserker	Vampiric Blow VI		icon_skills.vampiricstrike_tex	150614	150610	150611	150612	150613
150700	Berserker	Vampiric Blow VII		icon_skills.vampiricstrike_tex	150714	150710	150711	150712	150713
150800	Berserker	Vampiric Blow VIII		icon_skills.vampiricstrike_tex	150814	150810	150811	150812	150813
150900	Berserker	Vampiric Blow IX		icon_skills.vampiricstrike_tex	150914	150910	150911	150912	150913
151000	Berserker	Vampiric Blow X		icon_skills.vampiricstrike_tex	151014	151010	151011	151012	151013
160100	Berserker	Fearsome Shout I		icon_skills.piercingshout_tex
160200	Berserker	Fearsome Shout II		icon_skills.piercingshout_tex
160300	Berserker	Fearsome Shout III		icon_skills.piercingshout_tex
160400	Berserker	Fearsome Shout IV		icon_skills.piercingshout_tex
180100	Berserker	Lethal Strike I		icon_skills.soulstrike_tex	180110	180111	180112	180113
180200	Berserker	Lethal Strike II		icon_skills.soulstrike_tex	180210	180211	180212	180213
180300	Berserker	Lethal Strike III		icon_skills.soulstrike_tex	180310	180311	180312	180313
180400	Berserker	Lethal Strike IV		icon_skills.soulstrike_tex	180410	180411	180412	180413
180500	Berserker	Lethal Strike V		icon_skills.soulstrike_tex	180510	180511	180512	180513
180600	Berserker	Lethal Strike VI		icon_skills.soulstrike_tex	180610	180611	180612	180613
190100	Berserker	Tenacity I		icon_skills.tenacity_tex
190200	Berserker	Tenacity II		icon_skills.tenacity_tex
190300	Berserker	Tenacity III		icon_skills.tenacity_tex
200100	Berserker	Inescapable Doom I		icon_skills.murderousvent_tex
200200	Berserker	Inescapable Doom II		icon_skills.murderousvent_tex
210100	Berserker	Bloodlust I		icon_skills.fury_tex
210200	Berserker	Bloodlust II		icon_skills.fury_tex
240100	Berserker	Evasive Smash I		icon_skills.ribbreaker_tex	240105	240110	240111	240112	240113
240200	Berserker	Evasive Smash II		icon_skills.ribbreaker_tex	240205	240210	240211	240212	240213
250100	Berserker	Raze I		icon_skills.sideslash_tex	250101	250130	250131
250200	Berserker	Raze II		icon_skills.sideslash_tex	250201	250230	250231
250300	Berserker	Raze III		icon_skills.sideslash_tex	250301	250330	250331
250400	Berserker	Raze IV		icon_skills.sideslash_tex	250401	250430	250431
250500	Berserker	Raze V		icon_skills.sideslash_tex	250501	250530	250531
250600	Berserker	Raze VI		icon_skills.sideslash_tex	250601	250630	250631
250700	Berserker	Raze VII		icon_skills.sideslash_tex	250701	250730	250731
250800	Berserker	Raze VIII		icon_skills.sideslash_tex	250801	250830	250831
250900	Berserker	Raze IX		icon_skills.sideslash_tex	250901	250930	250931
260100	Berserker	Tackle		icon_skills.throwaxe_tex	260120
270100	Berserker	Unbreakable		icon_skills.selfbuff_tex
280100	Berserker	Intimidation		icon_skills.toughspirit_tex	280150
290100	Berserker	Evasive Roll		icon_skills.tumbling_tex
300100	Berserker	Axe Counter		icon_skills.determinationofadvance_tex	300130
310100	Berserker	Overwhelm I		icon_skills.assaultattack_tex	310101
310200	Berserker	Overwhelm II		icon_skills.assaultattack_tex	310201
310300	Berserker	Overwhelm III		icon_skills.assaultattack_tex	310301
310400	Berserker	Overwhelm IV		icon_skills.assaultattack_tex	310401
310500	Berserker	Overwhelm V		icon_skills.assaultattack_tex	310501
310600	Berserker	Overwhelm VI		icon_skills.assaultattack_tex	310601
310700	Berserker	Overwhelm VII		icon_skills.assaultattack_tex	310701
310800	Berserker	Overwhelm VIII		icon_skills.assaultattack_tex	310801
310900	Berserker	Overwhelm IX		icon_skills.assaultattack_tex	310901
311000	Berserker	Overwhelm X		icon_skills.assaultattack_tex	311001
320100	Berserker	Punishing Strike		icon_skills.upperslashcombo_tex	320101
10100	Sorcerer	Fireball I		icon_skills.fireball_tex
10200	Sorcerer	Fireball II		icon_skills.fireball_tex
10300	Sorcerer	Fireball III		icon_skills.fireball_tex
10400	Sorcerer	Fireball IV		icon_skills.fireball_tex
10500	Sorcerer	Fireball V		icon_skills.fireball_tex
10600	Sorcerer	Fireball VI		icon_skills.fireball_tex
10700	Sorcerer	Fireball VII		icon_skills.fireball_tex
10800	Sorcerer	Fireball VIII		icon_skills.fireball_tex
10900	Sorcerer	Fireball IX		icon_skills.fireball_tex
11000	Sorcerer	Fireball X		icon_skills.fireball_tex
11100	Sorcerer	Fireball XI		icon_skills.fireball_tex
11200	Sorcerer	Fireball XII		icon_skills.fireball_tex
20100	Sorcerer	Frost Sphere I		icon_skills.c5_iceorb	20120	20121
20200	Sorcerer	Frost Sphere II		icon_skills.c5_iceorb	20220	20221
20300	Sorcerer	Frost Sphere III		icon_skills.c5_iceorb	20320	20321
20400	Sorcerer	Frost Sphere IV		icon_skills.c5_iceorb	20420	20421
20500	Sorcerer	Frost Sphere V		icon_skills.c5_iceorb	20520	20521
20600	Sorcerer	Frost Sphere VI		icon_skills.c5_iceorb	20620	20621
20700	Sorcerer	Frost Sphere VII		icon_skills.c5_iceorb	20720	20721
20800	Sorcerer	Frost Sphere VIII		icon_skills.c5_iceorb	20820	20821
20900	Sorcerer	Frost Sphere IX		icon_skills.c5_iceorb	20920	20921
21000	Sorcerer	Frost Sphere X		icon_skills.c5_iceorb	21020	21021
30100	Sorcerer	Lightning Trap I		icon_skills.shocktrap_tex	30120
30200	Sorcerer	Lightning Trap II		icon_skills.shocktrap_tex	30220
30300	Sorcerer	Lightning Trap III		icon_skills.shocktrap_tex	30320
40100	Sorcerer	Arcane Pulse I		icon_skills.blastball_tex	40110	40111	40112	40113	40120	40121	40122	40123
40200	Sorcerer	Arcane Pulse II		icon_skills.blastball_tex	40210	40211	40212	40213	40220	40221	40222	40223
40300	Sorcerer	Arcane Pulse III		icon_skills.blastball_tex	40310	40311	40312	40313	40320	40321	40322	40323
40400	Sorcerer	Arcane Pulse IV		icon_skills.blastball_tex	40410	40411	40412	40413	40420	40421	40422	40423
40500	Sorcerer	Arcane Pulse V		icon_skills.blastball_tex	40510	40511	40512	40513	40520	40521	40522	40523
40600	Sorcerer	Arcane Pulse VI		icon_skills.blastball_tex	40610	40611	40612	40613	40620	40621	40622	40623
40700	Sorcerer	Arcane Pulse VII		icon_skills.blastball_tex	40710	40711	40712	40713	40720	40721	40722	40723
40800	Sorcerer	Arcane Pulse VIII		icon_skills.blastball_tex	40810	40811	40812	40813	40820	40821	40822	40823
40900	Sorcerer	Arcane Pulse IX		icon_skills.blastball_tex	40910	40911	40912	40913	40920	40921	40922	40923
41000	Sorcerer	Arcane Pulse X		icon_skills.blastball_tex	41010	41011	41012	41013	41020	41021	41022	41023
41100	Sorcerer	Arcane Pulse XI		icon_skills.blastball_tex	41110	41111	41112	41113	41120	41121	41122	41123
41200	Sorcerer	Arcane Pulse XII		icon_skills.blastball_tex	41210	41211	41212	41213	41220	41221	41222	41223
50100	Sorcerer	Mana Infusion I		icon_skills.mpcondensing_tex
50200	Sorcerer	Mana Infusion II		icon_skills.mpcondensing_tex
60100	Sorcerer	Meteor Strike I		icon_skills.hellfire_tex
60200	Sorcerer	Meteor Strike II		icon_skills.hellfire_tex
60300	Sorcerer	Meteor Strike III		icon_skills.hellfire_tex
60400	Sorcerer	Meteor Strike IV		icon_skills.hellfire_tex
60500	Sorcerer	Meteor Strike V		icon_skills.hellfire_tex
60600	Sorcerer	Meteor Strike VI		icon_skills.hellfire_tex
60700	Sorcerer	Meteor Strike VII		icon_skills.hellfire_tex
60800	Sorcerer	Meteor Strike VIII		icon_skills.hellfire_tex
60900	Sorcerer	Meteor Strike IX		icon_skills.hellfire_tex
61000	Sorcerer	Meteor Strike X		icon_skills.hellfire_tex	320150	320100
70100	Sorcerer	Backstep		icon_skills.backstep_tex
80100	Sorcerer	Flame Pillar I		icon_skills.auraburn_tex
80200	Sorcerer	Flame Pillar II		icon_skills.auraburn_tex
80300	Sorcerer	Flame Pillar III		icon_skills.auraburn_tex
80400	Sorcerer	Flame Pillar IV		icon_skills.auraburn_tex
80500	Sorcerer	Flame Pillar V		icon_skills.auraburn_tex
80600	Sorcerer	Flame Pillar VI		icon_skills.auraburn_tex
80700	Sorcerer	Flame Pillar VII		icon_skills.auraburn_tex
80800	Sorcerer	Flame Pillar VIII		icon_skills.auraburn_tex
80900	Sorcerer	Flame Pillar IX		icon_skills.auraburn_tex
81000	Sorcerer	Flame Pillar X		icon_skills.auraburn_tex
81100	Sorcerer	Flame Pillar XI		icon_skills.auraburn_tex
100100	Sorcerer	Mana Barrier I		icon_skills.manashield_tex
100200	Sorcerer	Mana Barrier II		icon_skills.manashield_tex
100300	Sorcerer	Mana Barrier III		icon_skills.manashield_tex
110100	Sorcerer	Lightning Strike I		icon_skills.c5_lightningstruck	110140
110200	Sorcerer	Lightning Strike II		icon_skills.c5_lightningstruck	110240
110300	Sorcerer	Lightning Strike III		icon_skills.c5_lightningstruck	110340
110400	Sorcerer	Lightning Strike IV		icon_skills.c5_lightningstruck	110440
110500	Sorcerer	Lightning Strike V		icon_skills.c5_lightningstruck	110540
110600	Sorcerer	Lightning Strike VI		icon_skills.c5_lightningstruck	110640
110700	Sorcerer	Lightning Strike VII		icon_skills.c5_lightningstruck	110740
110800	Sorcerer	Lightning Strike VIII		icon_skills.c5_lightningstruck	110840
110900	Sorcerer	Lightning Strike IX		icon_skills.c5_lightningstruck	110940
111000	Sorcerer	Lightning Strike X		icon_skills.c5_lightningstruck	111040
111100	Sorcerer	Lightning Strike XI		icon_skills.c5_lightningstruck	111140
120100	Sorcerer	Void Pulse I		icon_skills.lightofruin_tex	120120
120200	Sorcerer	Void Pulse II		icon_skills.lightofruin_tex	120220
120300	Sorcerer	Void Pulse III		icon_skills.lightofruin_tex	120320
120400	Sorcerer	Void Pulse IV		icon_skills.lightofruin_tex	120420
120500	Sorcerer	Void Pulse V		icon_skills.lightofruin_tex	120520
120600	Sorcerer	Void Pulse VI		icon_skills.lightofruin_tex	120620
120700	Sorcerer	Void Pulse VII		icon_skills.lightofruin_tex	120720
120800	Sorcerer	Void Pulse VIII		icon_skills.lightofruin_tex	120820
120900	Sorcerer	Void Pulse IX		icon_skills.lightofruin_tex	120920
130100	Sorcerer	Mindblast I		icon_skills.sleepwind_tex
130200	Sorcerer	Mindblast II		icon_skills.sleepwind_tex
130300	Sorcerer	Mindblast III		icon_skills.sleepwind_tex
140100	Sorcerer	Retaliate I		icon_skills.risingattack_tex
140200	Sorcerer	Retaliate II		icon_skills.risingattack_tex
140300	Sorcerer	Retaliate III		icon_skills.risingattack_tex
140400	Sorcerer	Retaliate IV		icon_skills.risingattack_tex
140500	Sorcerer	Retaliate V		icon_skills.risingattack_tex
140600	Sorcerer	Retaliate VI		icon_skills.risingattack_tex
140700	Sorcerer	Retaliate VII		icon_skills.risingattack_tex
140800	Sorcerer	Retaliate VIII		icon_skills.risingattack_tex
140900	Sorcerer	Retaliate IX		icon_skills.risingattack_tex
141000	Sorcerer	Retaliate X		icon_skills.risingattack_tex
160100	Sorcerer	Painblast I		icon_skills.disease_tex
160200	Sorcerer	Painblast II		icon_skills.disease_tex
160300	Sorcerer	Painblast III		icon_skills.disease_tex
160400	Sorcerer	Painblast IV		icon_skills.disease_tex
160500	Sorcerer	Painblast V		icon_skills.disease_tex
160600	Sorcerer	Painblast VI		icon_skills.disease_tex
160700	Sorcerer	Painblast VII		icon_skills.disease_tex
160800	Sorcerer	Painblast VIII		icon_skills.disease_tex
160900	Sorcerer	Painblast IX		icon_skills.disease_tex
170100	Sorcerer	Painful Trap I		icon_skills.blastmine_tex	170120
170200	Sorcerer	Painful Trap II		icon_skills.blastmine_tex	170220
170300	Sorcerer	Painful Trap III		icon_skills.blastmine_tex	170320
170400	Sorcerer	Painful Trap IV		icon_skills.blastmine_tex	170420
170500	Sorcerer	Painful Trap V		icon_skills.blastmine_tex	170520
170600	Sorcerer	Painful Trap VI		icon_skills.blastmine_tex	170620
180100	Sorcerer	Glacial Retreat I		icon_skills.freezingtheearth_tex
180200	Sorcerer	Glacial Retreat II		icon_skills.freezingtheearth_tex
180300	Sorcerer	Glacial Retreat III		icon_skills.freezingtheearth_tex
180400	Sorcerer	Glacial Retreat IV		icon_skills.freezingtheearth_tex
180500	Sorcerer	Glacial Retreat V		icon_skills.freezingtheearth_tex
180600	Sorcerer	Glacial Retreat VI		icon_skills.freezingtheearth_tex
180700	Sorcerer	Glacial Retreat VII		icon_skills.freezingtheearth_tex
180800	Sorcerer	Glacial Retreat VIII		icon_skills.freezingtheearth_tex
180900	Sorcerer	Glacial Retreat IX		icon_skills.freezingtheearth_tex
190100	Sorcerer	Mana Siphon		icon_skills.manaextortion_tex	190110	190111	190112	190113
200100	Sorcerer	Flaming Barrage I		icon_skills.trackinginferno_tex	200110
200200	Sorcerer	Flaming Barrage II		icon_skills.trackinginferno_tex	200210
200300	Sorcerer	Flaming Barrage III		icon_skills.trackinginferno_tex	200310
200400	Sorcerer	Flaming Barrage IV		icon_skills.trackinginferno_tex	200410
200500	Sorcerer	Flaming Barrage V		icon_skills.trackinginferno_tex	200510
210100	Sorcerer	Nerve Exhaustion		icon_skills.neurasthenia_tex	210110
220100	Sorcerer	Burning Breath I		icon_skills.burningbreath_tex	220110
220200	Sorcerer	Burning Breath II		icon_skills.burningbreath_tex	220210
220300	Sorcerer	Burning Breath III		icon_skills.burningbreath_tex	220310
220400	Sorcerer	Burning Breath IV		icon_skills.burningbreath_tex	220410
220500	Sorcerer	Burning Breath V		icon_skills.burningbreath_tex	220510
220600	Sorcerer	Burning Breath VI		icon_skills.burningbreath_tex	220610
220700	Sorcerer	Burning Breath VII		icon_skills.burningbreath_tex	220710
230100	Sorcerer	Mana Volley I		icon_skills.mpsink_tex	230110
230200	Sorcerer	Mana Volley II		icon_skills.mpsink_tex	230210
250100	Sorcerer	Time Gyre I		icon_skills.curseofshackle_tex	250110
250200	Sorcerer	Time Gyre II		icon_skills.curseofshackle_tex	250210
250300	Sorcerer	Time Gyre III		icon_skills.curseofshackle_tex	250310
250400	Sorcerer	Time Gyre IV		icon_skills.curseofshackle_tex	250410
260100	Sorcerer	Teleport Jaunt		icon_skills.shortteleport_tex
270100	Sorcerer	Hail Storm I		icon_skills.icestorm_tex	270120
270200	Sorcerer	Hail Storm II		icon_skills.icestorm_tex	270220
270300	Sorcerer	Hail Storm III		icon_skills.icestorm_tex	270320
270400	Sorcerer	Hail Storm IV		icon_skills.icestorm_tex	270420
270500	Sorcerer	Hail Storm V		icon_skills.icestorm_tex	270520
270600	Sorcerer	Hail Storm VI		icon_skills.icestorm_tex	270620
270700	Sorcerer	Hail Storm VII		icon_skills.icestorm_tex	270720
270800	Sorcerer	Hail Storm VIII		icon_skills.icestorm_tex	270820
270900	Sorcerer	Hail Storm IX		icon_skills.icestorm_tex	270920
280100	Sorcerer	Stone Skin		icon_skills.stoneshape_tex	280150
290100	Sorcerer	Vortex Prison I		icon_skills.tornadoprison_tex	290120
300100	Sorcerer	Nova I		icon_skills.manaburst_tex
300200	Sorcerer	Nova II		icon_skills.manaburst_tex
300300	Sorcerer	Nova III		icon_skills.manaburst_tex
300400	Sorcerer	Nova IV		icon_skills.manaburst_tex
300500	Sorcerer	Nova V		icon_skills.manaburst_tex
300600	Sorcerer	Nova VI		icon_skills.manaburst_tex
300700	Sorcerer	Nova VII		icon_skills.manaburst_tex
300800	Sorcerer	Nova VIII		icon_skills.manaburst_tex
300900	Sorcerer	Nova IX		icon_skills.manaburst_tex
310100	Sorcerer	Warp Barrier		icon_skills.distortionfield_tex	310120	310110
340100	Sorcerer	Mana Boost I		icon_skills.c5_strengthenmana
340200	Sorcerer	Mana Boost II		icon_skills.c5_strengthenmana
340300	Sorcerer	Mana Boost III		icon_skills.c5_strengthenmana
340400	Sorcerer	Mana Boost IV		icon_skills.c5_strengthenmana
340500	Sorcerer	Mana Boost V		icon_skills.c5_strengthenmana
340600	Sorcerer	Mana Boost VI		icon_skills.c5_strengthenmana
410105	Sorcerer	Lightning Strike I		icon_skills.c5_lightningstruck
410205	Sorcerer	Lightning Strike II		icon_skills.c5_lightningstruck
410305	Sorcerer	Lightning Strike III		icon_skills.c5_lightningstruck
410405	Sorcerer	Lightning Strike IV		icon_skills.c5_lightningstruck
410505	Sorcerer	Lightning Strike V		icon_skills.c5_lightningstruck
410605	Sorcerer	Lightning Strike VI		icon_skills.c5_lightningstruck
